id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
877.0,0911025,桜ヶ丘さいとう整形外科,〒976－0042,相馬市中村字桜ヶ丘２０８,0244-35-1333,医療法人　昭代会　理事長　齋藤　昭,齋藤　昭,平17. 4. 1 / 組織変更 / 令5. 9. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
878.0,0911033,みずこし眼科クリニック,〒976－0042,相馬市中村字宇多川町１３－８,0244-26-8222,水越　俊一,水越　俊一,平18. 5. 1 / 新規 / 令6. 5. 1,一般　　 / 一般      4 / 眼,診療所 / 現存,,,,,,,,,,,,,,
879.0,0911124,すぎやまこどもクリニック,〒976－0032,相馬市大曲字大毛内５１－１,0244-26-5110,医療法人誠育会　理事長　杉山　誠治,杉山　誠治,平21. 10. 1 / 組織変更 / 令3. 10. 1,小　アレ,診療所 / 現存,,,,,,,,,,,,,,
880.0,0911140,さいとう皮ふ科医院,〒976－0015,相馬市塚ノ町１－１２－３,0244-26-5225,医療法人相友会　理事長　齋藤　牧子,齋藤　牧子,平22. 10. 1 / 組織変更 / 令4. 10. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
881.0,0911165,医療法人寛和会　浜通りふれあい診療所,〒976－0016,相馬市沖ノ内１－２－１０,0244-26-7100,医療法人寛和会　理事長　金田　寛之,金田　京子,平24. 11. 1 / 組織変更 / 令6. 11. 1,内　小　アレ,診療所 / 現存,,,,,,,,,,,,,,
882.0,0911199,菜のはなこどもクリニック,〒976－0042,相馬市中村字川沼３０７番地,0244-36-8739,医療法人慧生会　理事長　片寄　雅彦,片寄　雅彦,平25. 11. 1 / 組織変更 / 令元. 11. 1,小　アレ,診療所 / 現存,,,,,,,,,,,,,,
883.0,0911215,わたなべ胃腸内科,〒976－0032,相馬市大曲字大毛内７７－１,0244-26-5061,医療法人　広榮会　理事長　渡邊　浩,渡邊　浩,平26. 10. 1 / 組織変更 / 令2. 10. 1,内　胃,診療所 / 現存,,,,,,,,,,,,,,
884.0,0911223,医療法人社団　メンタルクリニックなごみ,〒976－0042,相馬市中村字川沼２４０番地,0244-26-9602,医療法人社団　メンタルクリニックなごみ　理事長　蟻塚　亮二,蟻塚　亮二,平27. 5. 1 / 移動 / 令3. 5. 1,精　心内,診療所 / 現存,,,,,,,,,,,,,,
885.0,1010413 / (1030243),医療法人　辰星会　枡病院,〒964－8567,二本松市本町１－１０３,0243-22-2828,医療法人辰星会　理事長　枡　卓史,猪狩　俊,昭48. 4. 1 / 令6. 4. 1,一般　　     55 / 療養　　     54 / 内　外　呼　循　消　アレ　リウ　整外　こう　リハ　歯,病院 / 現存,,,,,,,,,,,,,,
886.0,1010546,医療法人青木整形外科医院,〒964－0937,二本松市榎戸１－３１６－１,0243-22-3103,医療法人青木整形外科医院　青木　良仁,青木　良仁,昭62. 4. 1 / 組織変更 / 令5. 9. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
887.0,1010561,医療法人辰星会枡記念病院,〒964－0867,二本松市住吉１００,0243-22-3100,医療法人辰星会　理事長　枡　卓史,太田　守,昭63. 12. 1 / 新規 / 令3. 12. 1,一般　　    216 / 外　内　呼　循　整外　形外　脳外　心外　ひ　こう　リハ　麻　脳内　消化器外科、消化器内科　救急科,病院 / 現存,,,,,,,,,,,,,,
888.0,1010603,土川内科小児科,〒964－0875,二本松市槻木２５０－３,0243-22-6688,土川　研也,土川　研也,平4. 8. 3 / 新規 / 令4. 8. 3,内　胃　循　小,診療所 / 現存,,,,,,,,,,,,,,
889.0,1010637,土川産婦人科医院,〒964－0905,二本松市松岡２６５－１６,0243-22-0035,医療法人社団実生会　理事長　土川　直樹,土川　直樹,平4. 10. 1 / 組織変更 / 令4. 10. 1,内　産婦　小,診療所 / 現存,,,,,,,,,,,,,,
890.0,1010652,医療法人三浦内科医院,〒964－0911,二本松市亀谷２－２０８－１,0243-23-3883,医療法人三浦内科医院　理事長　三浦　正,三浦　淳生,平5. 1. 1 / 組織変更 / 令5. 1. 1,内　呼,診療所 / 現存,,,,,,,,,,,,,,
891.0,1010660,独立行政法人地域医療機能推進機構二本松病院,〒964－8501,二本松市成田町１－５５３,0243-23-1231,独立行政法人地域医療機能推進機構　理事長　山本　修一,鈴木　真一,平5. 5. 1 / 移動 / 令5. 9. 1,一般　　    160 / 内　呼　胃　循　小　外　整外　脳外　皮　ひ　産婦　麻　精　神内　放　耳い　リハ,病院 / 現存,,,,,,,,,,,,,,
892.0,1010678,野地眼科医院,〒964－0906,二本松市若宮１－１８３,0243-23-0024,野地　達,野地　達,平5. 8. 9 / 移動 / 令5. 9. 1,一般　　     12 / 眼,診療所 / 現存,,,,,,,,,,,,,,
893.0,1010686,医療法人靜心会斎藤医院,〒964－0906,二本松市若宮２－２０４－１,0243-22-0036,医療法人靜心会　理事長　斎藤　浩樹,斎藤　浩樹,平6. 8. 1 / 移動 / 令6. 8. 1,心内　内　精,診療所 / 現存,,,,,,,,,,,,,,
894.0,1010702,安齋内科胃腸科医院,〒964－0906,二本松市若宮２－５－１,0243-22-3001,医療法人安齋内科胃腸科医院　理事長　安齋　敏巳,安齋　敏巳,平8. 4. 1 / 組織変更 / 令5. 9. 1,内　胃,診療所 / 現存,,,,,,,,,,,,,,
895.0,1010728,みずのクリニック,〒964－0903,二本松市根崎１－５５,0243-23-5158,医療法人社団　慈水会　理事長　水野　安二,水野　安二,平15. 4. 1 / 組織変更 / 令3. 4. 1,内　神内　脳外　リハ,診療所 / 現存,,,,,,,,,,,,,,
896.0,1010744,小野崎医院,〒964－0202,二本松市針道字上台３６,0243-46-2001,小野崎　守,小野崎　守,昭43. 2. 27 / 令4. 2. 27,内　小,診療所 / 現存,,,,,,,,,,,,,,
897.0,1010777,佐藤内科胃腸科医院,〒969－1404,二本松市油井字八軒町５４,0243-22-0174,医療法人佐藤内科胃腸科医院　理事長　佐藤　宏明,佐藤　宏明,平3. 10. 1 / 組織変更 / 令6. 10. 1,内　胃　小　外　整外　皮,診療所 / 現存,,,,,,,,,,,,,,
898.0,1010785,和田医院,〒964－0313,二本松市小浜字新町２０,0243-55-2303,和田　敏末,和田　敏末,平4. 6. 1 / 移動 / 令4. 6. 1,内　胃　外　整外　こう,診療所 / 現存,,,,,,,,,,,,,,
899.0,1010827,下田診療所,〒964－0111,二本松市太田字下田９９－１,0243-46-2010,医療法人安齋内科胃腸科医院　理事長　安齋　敏巳,安齋　敏巳,平10. 11. 1 / 移動 / 令4. 11. 1,内　胃,診療所 / 現存,,,,,,,,,,,,,,
900.0,1010835,きくち整形外科,〒969－1404,二本松市油井字背戸谷地７－３,0243-23-2627,医療法人菊慈会　理事長　菊地義文,菊地　義文,平12. 4. 1 / 組織変更 / 令6. 4. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
901.0,1010843,東和クリニック,〒964－0202,二本松市針道字蔵下１２０－１,0243-66-2122,医療法人　博愛会　理事長　木住野　耕一,木住野　耕一,平13. 10. 1 / 新規 / 令元. 10. 1,内　消　循　呼　小　リハ,診療所 / 現存,,,,,,,,,,,,,,
902.0,1010868,かさい小児科クリニック,〒969－1404,二本松市油井字福岡１６１ー１,0243-22-8800,医療法人　かさい小児科クリニック　理事長　笠井　肇,笠井　肇,平13. 10. 1 / 組織変更 / 令元. 10. 1,小,診療所 / 現存,,,,,,,,,,,,,,
903.0,1010876,鈴木皮フ科クリニック,〒964－0917,二本松市本町２－７４,0243-22-6877,医療法人　成美会　理事長　鈴木　正夫,鈴木　正夫,平17. 11. 1 / 組織変更 / 令5. 11. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
904.0,1010884,二本松市岩代国民健康保険診療所,〒964－0433,二本松市百目木字町５８,0243-56-2461,二本松市長　三保　恵一,蛭田　芳文,平17. 12. 1 / 交代 / 令5. 12. 1,内,診療所 / 現存,,,,,,,,,,,,,,
905.0,1010892,ばばクリニック,〒969－1404,二本松市油井字福岡４４１－２,0243-24-7122,馬場　恵一,馬場　恵一,平19. 10. 1 / 新規 / 令元. 10. 1,ひ　耳い　腎臓内科,診療所 / 現存,,,,,,,,,,,,,,
906.0,1010926,渡辺医院,〒964－0876,二本松市正法寺町１８６－１,0243-62-3000,渡邉　文則,渡邉　文則,平20. 12. 4 / 新規 / 令2. 12. 4,内　産婦　小,診療所 / 現存,,,,,,,,,,,,,,
907.0,1010967,しんいち内科,〒969－1404,二本松市油井字福岡４０－１,0243-24-8420,佐藤　伸一,佐藤　伸一,平24. 10. 22 / 新規 / 令6. 10. 22,内　循　呼　消　アレ,診療所 / 現存,,,,,,,,,,,,,,
908.0,1010975,さくらクリニック,〒964－0881,二本松市藤之前５３番地,0243-62-3931,医療法人　定心会　理事長　浅和　定徳,浅和　定徳,平27. 10. 1 / 組織変更 / 令3. 10. 1,内　外,診療所 / 現存,,,,,,,,,,,,,,
909.0,1010983,みうら内科クリニック,〒964－0806,二本松市羽石１１０－６,0243-22-5512,三浦　匡央,三浦　匡央,平29. 3. 21 / 交代 / 令5. 3. 21,内　消　胃,診療所 / 現存,,,,,,,,,,,,,,
910.0,1010991,浪江町国民健康保険仮設津島診療所,〒969－1404,二本松市油井字大窪１１８番地,0243-24-1431,浪江町　浪江町長　吉田　栄光,西　貞隆,平29. 3. 23 / 移動 / 令5. 3. 23,内　婦　皮ひ,診療所 / 現存,,,,,,,,,,,,,,
911.0,1011007,整形外科・内科・リウマチ科　小林医院,〒964－0903,二本松市根崎二丁目１９７番地,0243-22-0682,医療法人あだたら会　理事長　小林　淳雄,小林　淳雄,平29. 11. 1 / 交代 / 令5. 11. 1,整外　内　リウ,診療所 / 現存,,,,,,,,,,,,,,
912.0,1011015,佐久間内科小児科医院,〒964－0917,二本松市本町１－２３７,0243-22-0570,医療法人クラプトン　理事長　佐久間　秀人,佐久間　秀人,平30. 5. 1 / 組織変更 / 令6. 5. 1,内　小　心内,診療所 / 現存,,,,,,,,,,,,,,
913.0,1011023,東雲堂内科・循環器内科クリニック,〒964－0074,福島県二本松市岳温泉一丁目１６４－２,0243-24-2830,鈴木　均,鈴木　均,平31. 1. 1 / 交代 / 令7. 1. 1,内　循環器内科　呼内,診療所 / 現存,,,,,,,,,,,,,,
914.0,1011031,二本松ウイメンズクリニック,〒964－0911,二本松市亀谷一丁目２７５番地４,0243-24-1322,医療法人二本松ウイメンズクリニック　理事長　本田　信也,本田　信也,令2. 4. 1 / 組織変更 / 令2. 4. 1,内　産婦　女性内科,診療所 / 現存,,,,,,,,,,,,,,
915.0,1011049,フラワー皮フ科クリニック,〒969－1404,二本松市油井字石倉７６番２,0243-24-8701,花見　由華,花見　由華,令6. 8. 1 / 新規 / 令6. 8. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
916.0,1011056,あだち眼科,〒969－1404,二本松市油井字福岡１５８番地２,0243-62-2520,医療法人眞隆会　理事長　小島　彰,菅野　幸紀,令6. 10. 1 / 交代 / 令6. 10. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
917.0,1110049,田村市立都路診療所,〒963－4701,田村市都路町古道字寺下５０,0247-75-2003,田村市長　白石　高司,木島　幹博,平17. 3. 1 / 交代 / 令5. 3. 1,一般　　      7 / 療養　　     12 / 内　整外,診療所 / 現存,,,,,,,,,,,,,,
918.0,1110056,秋元医院,〒963－4312,田村市船引町船引字畑添４,0247-82-1514,秋元　尚,秋元　尚,平4. 8. 5 / 交代 / 令4. 8. 5,内　小,診療所 / 現存,,,,,,,,,,,,,,
919.0,1110064,医療法人　遠藤医院,〒963－4203,田村市船引町門沢字直道３３８,0247-85-2016,医療法人　遠藤医院　理事長　遠藤　正達,遠藤　正達,平5. 10. 1 / 組織変更 / 令5. 10. 1,内　小　婦,診療所 / 現存,,,,,,,,,,,,,,
920.0,1110080,清水医院,〒963－4312,田村市船引町船引字馬場６０,0247-82-3535,医療法人崇敬会　理事長　清水　康博,清水　康博,平6. 10. 1 / 組織変更 / 令6. 10. 1,一般　　     12 / 療養　　      3 / 内　消化器内科　整外　耳い　循環器内科　一般外科,診療所 / 現存,,,,,,,,,,,,,,
921.0,1110098,白岩医院,〒963－4602,田村市常葉町常葉字内町４８,0247-77-2036,医療法人白岩医院　理事長　白岩　理,白岩　理,平7. 4. 1 / 組織変更 / 令4. 4. 1,内　小　外　麻　循,診療所 / 現存,,,,,,,,,,,,,,
922.0,1110122 / (1130217),医療法人　健山会　船引クリニック,〒963－4312,田村市船引町船引字砂子田４２,0247-82-0137,医療法人　健山会　理事長　佐久間　亮,南部　宗男,平11. 6. 1 / 組織変更 / 令5. 9. 1,一般　　     14 / 内　整外　消　リハ　形外　皮　精　歯　矯歯　歯外,診療所 / 現存,,,,,,,,,,,,,,
923.0,1110148,医療法人明孝会　青山医院,〒963－4602,田村市常葉町常葉字荒町４８,0247-77-2015,医療法人明孝会　理事長　青山　庸二,青山　庸二,平12. 10. 1 / 組織変更 / 令6. 10. 1,内　外　脳外,診療所 / 現存,,,,,,,,,,,,,,
924.0,1110155,さとう耳鼻咽喉科クリニック,〒963－4312,田村市船引町船引字堰田８２－１８,0247-81-1333,佐藤　勇,佐藤　勇,平13. 6. 1 / 新規 / 令7. 6. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
925.0,1110163,まつえ整形外科,〒963－4312,田村市船引町船引字源次郎１２５－３１,0247-81-1222,医療法人ひまわり会　理事長　松枝　朗,松枝　朗,平14. 1. 1 / 組織変更 / 令2. 1. 1,整外　内　リハ,診療所 / 現存,,,,,,,,,,,,,,
926.0,1110171,こじま眼科,〒963－4312,田村市船引町船引字源次郎１２５－４０,0247-81-2333,小嶋　伸吾,小嶋　伸吾,平15. 4. 5 / 新規 / 令3. 4. 5,一般　　      5 / 眼,診療所 / 現存,,,,,,,,,,,,,,
927.0,1110189,たかはし内科クリニック,〒963－4317,田村市船引町東部台４－８１,0247-81-1388,医療法人禮弘会　理事長　高橋　敦史,高橋　敦史,平15. 10. 1 / 組織変更 / 令3. 10. 1,内　消化器・肝臓内科,診療所 / 現存,,,,,,,,,,,,,,
928.0,1110197,一般財団法人　脳神経疾患研究所　附属　総合南東北病院　附属　滝根診療所,〒963－3602,田村市滝根町神俣字町５２,0247-78-2442,一般財団法人　脳神経疾患研究所　理事長　渡邉　貞義,北口　順二,平15. 11. 1 / 新規 / 令3. 11. 1,内　脳外　循　小　眼,診療所 / 現存,,,,,,,,,,,,,,
929.0,1110221,中央通りクリニックやない,〒963－4317,田村市船引町東部台３－１０８,0247-81-2662,箭内　宏,箭内　宏,平17. 10. 3 / 新規 / 令5. 10. 3,ひ　皮　内,診療所 / 現存,,,,,,,,,,,,,,
930.0,1110247,東部台こどもクリニック,〒963－4317,田村市船引町東部台３－７８,0247-81-2580,医療法人東部台こどもクリニック　理事長　佐藤　守弘,佐藤　守弘,平21. 10. 1 / 組織変更 / 令3. 10. 1,小　内　アレ,診療所 / 現存,,,,,,,,,,,,,,
931.0,1110254,田村地方夜間診療所,〒963－4312,田村市船引町船引字源次郎６８番地２,0247-81-2233,田村市長　白石　高司,石塚　尋朗,平26. 4. 1 / 新規 / 令2. 4. 1,内　小,診療所 / 現存,,,,,,,,,,,,,,
932.0,1110262,たむら市民病院,〒963－4312,田村市船引町船引字南町通１１１番地,0247-82-1117,田村市長　白石　高司,佐瀬　道郎,令元. 7. 1 / 交代 / 令元. 7. 1,一般　　     32 / 内　人工透析内科　循環器内科　外　整外　形外　皮　リハ　眼　精　心内　腎臓内科,病院 / 現存,,,,,,,,,,,,,,
933.0,1110270,まつざき内科胃腸科クリニック,〒963－4112,田村市大越町下大越字上田５５,0247-61-7030,松　博記,松　博記,令2. 6. 1 / 移動 / 令2. 6. 1,内科　胃腸内科　消化器内科,診療所 / 現存,,,,,,,,,,,,,,
934.0,1210013,公益財団法人金森和心会雲雀ヶ丘病院,〒975－0013,南相馬市原町区上町１－３０,0244-23-4166,公益財団法人金森和心会　理事長　金森　良,熊倉　徹雄,昭32. 9. 27 / 新規 / 令5. 9. 27,精神　　    254 / 精　心内　内,病院 / 現存,,,,,,,,,,,,,,
935.0,1210021,医療法人相雲会小野田病院,〒975－0004,南相馬市原町区旭町３－２１,0244-24-1111,医療法人相雲会　理事長　小野田　充敬,菊地　安徳,昭38. 10. 1 / 移動 / 令5. 10. 1,一般　　     89 / 内　呼内　消　循　外　こう　リハ　麻　整外　腎臓内科　ひ,病院 / 現存,,,,,,,,,,,,,,
936.0,1210039,亘理内科小児科医院,〒975－0002,南相馬市原町区東町３－３０,0244-23-2365,亘理　比呂志,亘理　比呂志,昭42. 7. 1 / 新規 / 令6. 7. 1,内　小,診療所 / 現存,,,,,,,,,,,,,,
937.0,1210088,志賀医院,〒975－0015,南相馬市原町区国見町２－６４,0244-24-3666,志賀　嘉津郎,志賀　嘉津郎,昭62. 2. 5 / 新規 / 令5. 2. 5,内,診療所 / 現存,,,,,,,,,,,,,,
938.0,1210096,ふりど循環器科,〒975－0034,南相馬市原町区上渋佐字原田２３８,0244-23-3113,島　國義,島　國義,昭62. 7. 1 / 新規 / 令5. 9. 1,循　呼　内,診療所 / 現存,,,,,,,,,,,,,,
939.0,1210179,医療法人　社団明誠会　小林眼科医院,〒975－0007,南相馬市原町区南町１丁目１５５,0244-24-1234,医療法人社団明誠会　理事長　小林　貴樹,小林　貴樹,平3. 10. 1 / 組織変更 / 令6. 10. 1,一般　　     13 / 眼,診療所 / 現存,,,,,,,,,,,,,,
940.0,1210195,西潤マタニティクリニック,〒975－0001,南相馬市原町区大町１－９９,0244-24-2424,医療法人明仁会　理事長　西　智雄,西　智雄,平7. 10. 1 / 組織変更 / 令4. 10. 1,一般　　 / 一般     11 / 産婦　麻　小　内,診療所 / 現存,,,,,,,,,,,,,,
941.0,1210203,石原クリニック,〒975－0007,南相馬市原町区南町４－２５－５,0244-22-2212,医療法人石原クリニック　理事長　石原　開,石原　開,平8. 4. 1 / 組織変更 / 令5. 9. 1,内　胃　小,診療所 / 現存,,,,,,,,,,,,,,
942.0,1210211,若盛耳鼻咽喉科医院,〒975－0005,南相馬市原町区二見町１－４３,0244-23-3387,医療法人恵迪会　理事長　若盛　和雄,若盛　和雄,平12. 2. 1 / 移動 / 令6. 2. 1,耳い　気食　小,診療所 / 現存,,,,,,,,,,,,,,
943.0,1210237,医療法人　マルイ眼科,〒975－0062,南相馬市原町区本陣前１－８３－３,0244-24-0101,医療法人　マルイ眼科　理事長　佐柄　英人,佐柄　英人,平12. 10. 1 / 組織変更 / 令6. 10. 1,一般　　      8 / 眼,診療所 / 現存,,,,,,,,,,,,,,
944.0,1210252,こいずみクリニック,〒975－0001,南相馬市原町区大町３－７７,0244-22-6001,医療法人　こいずみクリニック　理事長　小泉　祐功,小泉　祐功,平14. 10. 1 / 組織変更 / 令2. 10. 1,内　外　胃　こう　小,診療所 / 現存,,,,,,,,,,,,,,
945.0,1210260,レディースクリニックはらまち,〒975－0014,南相馬市原町区西町２－７１－１,0244-22-2001,医療法人　新生会　理事長　坂平　弘,坂平　弘,平14. 10. 1 / 組織変更 / 令2. 10. 1,一般　　     17 / 産　婦,診療所 / 現存,,,,,,,,,,,,,,
946.0,1210278,はらまち心療内科クリニック,〒975－0004,南相馬市原町区旭町４丁目１７－１,0244-23-1134,高萩　健二,高萩　健二,平15. 4. 1 / 新規 / 令3. 4. 1,精　心内　内　小,診療所 / 現存,,,,,,,,,,,,,,
947.0,1210286,しんどうクリニック,〒975－0061,南相馬市原町区大木戸字松島３１８－１４,0244-22-0600,新道　譲二,新道　譲二,平15. 5. 1 / 新規 / 令3. 5. 1,内　循　小,診療所 / 現存,,,,,,,,,,,,,,
948.0,1210294 / (1230322),医療法人社団青空会大町病院,〒975－0001,南相馬市原町区大町３－９７,0244-24-2333,医療法人社団　青空会　理事長　猪又　義光,猪又　義光,平16. 4. 1 / 新規 / 令4. 4. 1,一般　　    104 / 療養　　     74 / 介護　　     10 / 消化器内科　消化器外科　内　呼吸器内科　呼吸器外科　循環器内科　神内　麻　外　心外　肛門外科　整外　小　皮　ひ　産婦　耳い　リウ　リハ　放　歯　歯外　内視鏡内科・外科　腎臓内科　肝臓内科　血管外科,病院 / 現存,,,,,,,,,,,,,,
949.0,1210310,ひぐちクリニック,〒975－0038,南相馬市原町区日の出町１２５－２,0244-25-2622,樋口　利行,樋口　利行,平17. 4. 4 / 新規 / 令5. 9. 1,内　消,診療所 / 現存,,,,,,,,,,,,,,
950.0,1210336,福島県厚生農業協同組合連合会鹿島厚生病院,〒979－2442,南相馬市鹿島区横手字川原２,0244-46-5125,福島県厚生農業協同組合連合会　代表理事理事長　髙久　忠,渡辺　善ニ郎,昭32. 8. 30 / 新規 / 令5. 9. 1,一般　　     20 / 療養　　     60 / 内　循　外　整外　眼　皮　リハ,病院 / 現存,,,,,,,,,,,,,,
951.0,1210385,上町内科皮フ科クリニック,〒979－2115,南相馬市小高区上町２－２５,0244-44-5211,医療法人上町内科皮フ科クリニック　理事長　鈴木　賛,鈴木　賛,平7. 4. 1 / 組織変更 / 令4. 4. 1,内　皮　小,診療所 / 休止,,,,,,,,,,,,,,
952.0,1210393,医療法人半谷医院,〒979－2115,南相馬市小高区上町２－５０,0244-44-2020,医療法人半谷医院　理事長　半谷　克行,半谷　克行,平8. 10. 1 / 組織変更 / 令5. 10. 1,循　呼　内　小,診療所 / 現存,,,,,,,,,,,,,,
953.0,1210419,今野外科医院,〒979－2121,南相馬市小高区東町２－６３,0244-44-2830,今野　明,今野　明,平9. 10. 2 / 交代 / 令6. 10. 2,内　消　外　整外　こう,診療所 / 休止,,,,,,,,,,,,,,
954.0,1210435,医療法人田村内科医院,〒979－2442,南相馬市鹿島区横手字町田４６,0244-46-1233,医療法人田村内科医院　理事長　田村融彦,田村　融彦,平11. 10. 1 / 組織変更 / 令5. 10. 1,内　循　小,診療所 / 現存,,,,,,,,,,,,,,
955.0,1210443,小高赤坂病院,〒979－2101,南相馬市小高区片草字秩父山２４,0244-44-5121,医療法人　創究会　理事長　岩渕　健太郎,渡辺　瑞也,平15. 7. 1 / 交代 / 令3. 7. 1,精神　　    104 / 精　心内　内,病院 / 休止,,,,,,,,,,,,,,
956.0,1210476,南相馬市立総合病院,〒975－0033,南相馬市原町区高見町２－５４－６,0244-22-3181,南相馬市長　門馬　和夫,杉本　浩一,平18. 1. 1 / 交代 / 令6. 1. 1,一般　　    250 / 療養　　     50 / 内　循環器内科　消化器内科　小　外　小外　整外　脳外　ひ　産婦　眼　耳い　リハ　リウ　麻　放　呼内　脳内　心外　心内　皮　血液内科　精　腎臓内科　形外　糖尿病内科　内分泌内科　代謝内科,病院 / 現存,,,,,,,,,,,,,,
957.0,1210492,たなべクリニック,〒975－0007,南相馬市原町区南町３－９０,0244-25-4353,田部　周市,田部　周市,平18. 3. 3 / 新規 / 令6. 3. 3,内　外　リハ　こう　皮,診療所 / 現存,,,,,,,,,,,,,,
958.0,1210526,医療法人　ときわ整形外科,〒975－0061,南相馬市原町区大木戸字松島３０４－２６,0244-25-4114,医療法人ときわ整形外科　理事長　常盤　聡,常盤　聡,平18. 10. 1 / 組織変更 / 令6. 10. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
959.0,1210534,もんま整形外科医院,〒979－2123,南相馬市小高区大町１－４０－１,0244-44-1800,門馬　弘晶,門馬　弘晶,平19. 4. 1 / 新規 / 令7. 4. 1,整外,診療所 / 現存,,,,,,,,,,,,,,
960.0,1210567,うめだ腎泌尿器科,〒975－0013,南相馬市原町区上町３－１２－１,0244-23-6610,梅田　弘幸,梅田　弘幸,平19. 10. 1 / 新規 / 令元. 10. 1,ひ　内,診療所 / 現存,,,,,,,,,,,,,,
961.0,1210575,おがたメンタルクリニック,〒975－0004,南相馬市原町区旭町１－４６－１,0244-26-6363,緒方　慎一,緒方　慎一,平20. 10. 14 / 新規 / 令2. 10. 14,精　心内　内,診療所 / 現存,,,,,,,,,,,,,,
962.0,1210609,しいな脳神経外科クリニック,〒975－0002,南相馬市原町区東町１－７２－２,0244-23-1747,椎名　厳造,椎名　厳造,平21. 8. 3 / 新規 / 令3. 8. 3,脳外　内　外　リハ　麻,診療所 / 現存,,,,,,,,,,,,,,
963.0,1210617,南相馬中央医院,〒975－0006,南相馬市原町区橋本町１－３－２,0244-24-3355,医療法人　誠愛会　南相馬中央医院　理事長　髙橋　晋一郎,中林　智之,平22. 9. 1 / 組織変更 / 令4. 9. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,
964.0,1210625,医療法人おのだ内科クリニック,〒975－0001,南相馬市原町区大町１－３,0244-22-8811,医療法人おのだ内科クリニック　理事長　小野田　昌敏,小野田　昌敏,平22. 10. 1 / 組織変更 / 令4. 10. 1,内　消　呼　循　アレ,診療所 / 現存,,,,,,,,,,,,,,
965.0,1210674,絆診療所,〒979－2333,南相馬市鹿島区寺内字塚合１２３－１,0244-26-9699,遠藤　清次,遠藤　清次,平27. 11. 1 / 移動 / 令3. 11. 1,内　外,診療所 / 現存,,,,,,,,,,,,,,
966.0,1210708,高野眼科医院,〒975－0008,南相馬市原町区本町２丁目５６番地,0244-23-3745,高野　良真,高野　良真,平28. 10. 13 / 交代 / 令4. 10. 13,眼,診療所 / 現存,,,,,,,,,,,,,,
967.0,1210716,三澤整形外科スポーツクリニック,〒975－0038,南相馬市原町区日の出町５４１－１,0244-25-0022,三澤　辰也,三澤　辰也,平28. 12. 1 / 新規 / 令4. 12. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
968.0,1210724,三澤内科ハートクリニック,〒975－0038,南相馬市原町区日の出町５４１－４,0244-25-3511,三澤　幸辰,三澤　幸辰,平29. 2. 1 / 新規 / 令5. 2. 1,内　循　心外,診療所 / 現存,,,,,,,,,,,,,,
969.0,1210732,ほりメンタルクリニック,〒979－2335,南相馬市鹿島区鹿島字御前ノ内１０６,0244-32-0207,医療法人社団むすびの会　理事長　堀　有伸,堀　有伸,平29. 4. 1 / 組織変更 / 令5. 4. 1,精　内　心内,診療所 / 現存,,,,,,,,,,,,,,
970.0,1210773,駒場内科医院,〒975－0012,南相馬市原町区三島町二丁目２０２番地の１,0244-32-0226,医療法人技正会　理事長　駒場　正雄,駒場　正雄,令2. 5. 1 / 新規 / 令2. 5. 1,内科　消化器内科　小児科,診療所 / 現存,,,,,,,,,,,,,,
971.0,1210815,今村医院,〒979－2111,南相馬市小高区仲町１－７１,0244-26-5777,今村　秀嗣,今村　秀嗣,令3. 7. 1 / 交代 / 令3. 7. 1,内科　腎臓内科,診療所 / 現存,,,,,,,,,,,,,,
972.0,1210823,南相馬市立総合病院附属小高診療所,〒979－2121,南相馬市小高区東町三丁目３番地の１,0244-44-2025,南相馬市長　門馬　和夫,橋本　明彦,令3. 12. 16 / 移動 / 令3. 12. 16,内　外,診療所 / 現存,,,,,,,,,,,,,,
973.0,1210864,はらまちスマイルクリニック,〒975－0038,南相馬市原町区日の出町１５５－２,0244-26-9021,山下　匠,山下　匠,令6. 6. 1 / 新規 / 令6. 6. 1,小　アレ　内,診療所 / 現存,,,,,,,,,,,,,,
974.0,1210872,桜並木クリニック,〒975－0005,南相馬市原町区二見町２－２５－６,0244-26-7152,河村　敏章,河村　敏章,令7. 5. 1 / 交代 / 令7. 5. 1,内　皮　外　心内,診療所 / 現存,,,,,,,,,,,,,,
975.0,1310029,医療法人湖山荘福島松ヶ丘病院,〒960－0684,伊達市保原町上保原字羽山１,024-575-2291,医療法人湖山荘　理事長　山本　俊昭,山本　俊昭,昭38. 1. 14 / 新規 / 令5. 1. 14,精神　　    176 / 精　内　心内,病院 / 現存,,,,,,,,,,,,,,
