id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24


599.0,16-1120.0-3 / 天医,鈴木内科クリニック,〒994－0002,天童市乱川三丁目２－１０,023-674-9131,鈴木　郁子,鈴木　郁子 / 新規 / 令6. 5. 27,令6. 5. 27,内　血液内科　糖尿病内科 / 現存,診療所,,,,,,,,,,,

600.0,16-1121.0-1 / 天医121,みみ・はな・のど　芳賀タウンクリニック,〒994－0083,天童市芳賀タウン南六丁目１番４５号,023-676-8233,医療法人はがタウンクリニック　理事長　岡崎　雅,岡崎　雅 / 組織変更 / 令6. 5. 1,令6. 5. 1,耳い　頭頸部外科 / 現存,診療所,,,,,,,,,,,

601.0,16-1122.0-9 / 天医,ひかり眼科,〒994－0082,天童市芳賀タウン北４丁目１－１イオンモール天童　１階,023-679-5740,医療法人ひとみ会　理事長　菊地　泰弘,髙橋　恵里子 / 新規 / 令6. 7. 1,令6. 7. 1,眼 / 現存,診療所,,,,,,,,,,,

602.0,16-1123.0-7 / 天医,天童ハート小児科,〒994－0015,天童市泉町一丁目７番３号,023-616-6601,高橋　辰徳,高橋　辰徳 / 新規 / 令6. 10. 1,令6. 10. 1,小 / 現存,診療所,,,,,,,,,,,

603.0,17-1019.0-5 / 東医35,北村山公立病院,〒999－3792,東根市温泉町２－１５－１,0237-42-2111,北村山公立病院組合管理者　東根市長　土田　正剛,國本　健太 / 新規 / 令6. 6. 25,昭48. 6. 25 / 内　循　腎臓内科　消　脳内　小　外　整外　形外　皮　脳外　ひ　産婦　眼　耳い　リハ　麻　放　乳腺外科　肛門外科,一般　　    300 / 現存,病院,,,,,,,,,,,

604.0,17-1027.0-8 / 東医43,三浦医院,〒999－3783,東根市本丸南一丁目８番２号,0237-43-2311,医療法人社団三浦医院　理事長　三浦　祥子,三浦　祥子 / 新規 / 令4. 4. 1,平元. 4. 1,内　循 / 現存,診療所,,,,,,,,,,,

605.0,17-1034.0-4 / 東医50,菅クリニック,〒999－3706,東根市三日町４丁目１番３０号,0237-42-0055,医療法人さくら会　理事長　菅　隆一,菅　隆一 / 新規 / 令5. 11. 4,平5. 11. 4 / 産婦,一般　　     14 / 現存,診療所,,,,,,,,,,,

606.0,17-1040.0-1 / 東医56,医療法人財団　明理会　山形ロイヤル病院,〒999－3712,東根市大森２－３－６,0237-43-8080,医療法人財団　明理会　理事長　中村　哲也,熱海　裕之 / 新規 / 令6. 10. 1,平6. 10. 1 / 療養    322 / 内　リハ,療養 / 現存,病院,,,,,,,,,,,

607.0,17-1042.0-7 / 東医58,江口こども医院,〒999－3711,東根市中央２－１８－１,0237-43-8118,医療法人社団江口こども医院　理事長　江口　儀太,江口　儀太 / 新規 / 令4. 2. 1,平7. 2. 1,小　皮　アレ / 現存,診療所,,,,,,,,,,,

608.0,17-1049.0-2 / 東医65,後藤眼科医院,〒999－3712,東根市大森２－１－４,0237-43-7766,医療法人社団薫会　理事長　後藤　恒男,後藤　恒男 / 組織変更 / 令5. 3. 1,平11. 3. 1 / 眼,一般　　      6 / 現存,診療所,,,,,,,,,,,

609.0,17-1050.0-0 / 東医66,安達クリニック,〒999－3722,東根市大字泉郷６２５－１,0237-44-3777,安達　和仁,安達　和仁 / 新規 / 令5. 10. 1,平11. 10. 1,内　胃　外　皮 / 現存,診療所,,,,,,,,,,,

610.0,17-1053.0-4 / 東医69,宮崎外科胃腸科クリニック,〒999－3705,東根市宮崎１ー３ー３０,0237-41-2357,医療法人社団真和会　理事長　髙橋　則好,髙橋　則好 / 組織変更 / 令7. 1. 1,平13. 1. 1,外　胃　内　こう / 現存,診療所,,,,,,,,,,,

611.0,17-1054.0-2 / 東医70,藤田医院,〒999－3709,東根市六田１－１－３５,0237-42-0256,藤田　信輔,藤田　信輔 / 交代 / 令7. 4. 1,平13. 4. 1,内　循 / 現存,診療所,,,,,,,,,,,

612.0,17-1055.0-9 / 東医71,柴田内科循環器科クリニック,〒999－3717,東根市一本木２－４－２５,0237-42-3917,柴田　健彦,柴田　健彦 / 新規 / 令7. 5. 1,平13. 5. 1,内　呼　循 / 現存,診療所,,,,,,,,,,,

613.0,17-1056.0-7 / 東医72,井川整形外科クリニック,〒999－3720,東根市さくらんぼ駅前二丁目１７番２３号,0237-42-4777,井川　譲,井川　譲 / 新規 / 令元. 11. 1,平13. 11. 1,整外　リハ / 現存,診療所,,,,,,,,,,,

614.0,17-1057.0-5 / 東医73,つばさ皮膚科,〒999－3711,東根市中央３－２－２１,0237-43-1241,医療法人社団緑心会　理事長　橋本　秀樹,橋本　秀樹 / 組織変更 / 令2. 1. 1,平14. 1. 1,皮 / 現存,診療所,,,,,,,,,,,

615.0,17-1059.0-1 / 東医75,東根市休日診療所,〒999－3796,東根市中央１丁目５番１号,0237-43-2120,東根市長,藤田　信輔 / 移転 / 令5. 4. 1,平17. 4. 1,内　小 / 現存,診療所,,,,,,,,,,,

616.0,17-1060.0-9 / 東医76,ひがしね耳鼻咽喉科,〒999－3720,東根市さくらんぼ駅前二丁目１０番２７号,0237-43-6633,奥山　孝,奥山　孝 / 移転 / 令6. 2. 1,平18. 2. 1,耳い　アレ / 現存,診療所,,,,,,,,,,,

617.0,17-1066.0-6 / 東医82,金村医院,〒999－3785,東根市本丸西四丁目１番２４号,0237-48-6110,医療法人延世会　理事長　金村　應文,金村　應文 / 組織変更 / 令5. 1. 1,平23. 1. 1,内　呼　循　アレ　糖尿病内科 / 現存,診療所,,,,,,,,,,,

618.0,17-1067.0-4 / 東医83,山本内科医院,〒999－3711,東根市中央四丁目５番２４号,0237-43-0180,医療法人社団山本内科医院　理事長　山本　弘史,山本　弘史 / 組織変更 / 令5. 2. 1,平23. 2. 1,糖尿病内科　神内　胃　循 / 現存,診療所,,,,,,,,,,,

619.0,17-1068.0-2 / 東医84,ひかり皮膚科,〒999－3720,東根市さくらんぼ駅前２－１３－１,0237-43-1002,医療法人和光会　理事長　武田　光,武田　光 / 組織変更 / 令5. 4. 1,平23. 4. 1,皮 / 現存,診療所,,,,,,,,,,,

620.0,17-1069.0-0 / 東医85,ＰＦＣ　ＪＡＰＡＮ　ＣＬＩＮＩＣ　東根,〒999－3711,東根市中央４丁目１番２９号,0237-43-7655,医療法人光仁会　理事長　廣井　正彦,廣井　正彦 / その他 / 令5. 10. 1,平23. 10. 1,内　ひ　皮 / 現存,診療所,,,,,,,,,,,

621.0,17-1070.0-8 / 東医86,医療法人社団伍光会北村山在宅診療所,〒999－3702,東根市温泉町二丁目５番３号,0237-41-0583,医療法人社団伍光会　理事長　肌附　英幸,今井　玄樹 / 組織変更 / 令6. 10. 1,平24. 10. 1 / 一般      1 / 内　皮　ひ　精　整外　心内,一般 / 現存,診療所,,,,,,,,,,,

622.0,17-1073.0-2 / 東医89,けんじ脳神経クリニック,〒999－3763,東根市神町中央１丁目８番１１号,0237-53-6718,伊藤　健司,伊藤　健司 / 新規 / 令3. 9. 1,平27. 9. 1,脳外　内　リハ / 現存,診療所,,,,,,,,,,,

623.0,17-1074.0-0 / 東医90,大沼医院,〒999－3763,東根市神町中央一丁目１１番１８号,0237-48-2830,医療法人大沼会　理事長　大沼　天,大沼　天 / 交代 / 令4. 11. 1,平28. 11. 1,内　呼内　循環器内科　小　アレ / 現存,診療所,,,,,,,,,,,

624.0,17-1075.0-7 / 東医91,すずきこどもクリニック,〒999－3762,東根市神町北三丁目２番１８号,0237-53-6107,医療法人社団すずきこどもクリニック　理事長　鈴木　浩,鈴木　浩 / 組織変更 / 令4. 11. 1,平28. 11. 1,小　アレ / 現存,診療所,,,,,,,,,,,

625.0,17-1076.0-5 / 東医92,神町整形リウマチクリニック,〒999－3762,東根市神町北二丁目５番６号,0237-53-1113,竹之内　研二,竹之内　研二 / 新規 / 令5. 10. 1,平29. 10. 1,整外　リウ / 現存,診療所,,,,,,,,,,,

626.0,17-1077.0-3 / 東医93,ひろせこころのクリニック,〒999－3729,東根市中央東２丁目６－７１,0237-22-9477,広瀬　公聖,広瀬　公聖 / 新規 / 令6. 9. 19,平30. 9. 19,心内　精 / 現存,診療所,,,,,,,,,,,

627.0,17-1079.0-9,宇賀神内科クリニック,〒999－3730,東根市中央南一丁目６番２８号,0237-53-6961,医療法人社団　宇賀神内科クリニック　理事長　宇賀神　智,宇賀神　智 / 組織変更 / 令7. 5. 1,令元. 5. 1,消化器内科、内視鏡内科、内科 / 現存,診療所,,,,,,,,,,,

628.0,17-1081.0-5 / 東医,いとう内科クリニック,〒999－3762,東根市神町北一丁目３番４１号,0237-47-3660,医療法人社団いとう内科クリニック　理事長　伊藤　純一,伊藤　純一 / 組織変更 / 令3. 1. 1,令3. 1. 1,内　胃腸内科　肝臓内科　脂質代謝内科　アレ　消化器内科 / 現存,診療所,,,,,,,,,,,

629.0,17-1082.0-3 / 東医,保坂クリニック,〒999－3720,東根市さくらんぼ駅前二丁目７番２２号,0237-41-1188,医療法人社団保坂クリニック　理事長　保坂　淳,保坂　淳 / 組織変更 / 令3. 1. 1,令3. 1. 1,内　外　心外　小 / 現存,診療所,,,,,,,,,,,

630.0,17-1083.0-1 / 東医83,さくらんぼクリニック,〒999－3779,東根市羽入東１番３７号,0237-48-6638,橋本　政敏,橋本　政敏 / 移転 / 令6. 10. 1,令6. 10. 1,内　整外 / 現存,診療所,,,,,,,,,,,

631.0,18-1015.0-1 / 尾医26,尾花沢市中央診療所,〒999－4224,尾花沢市新町３－２－２０,0237-23-2010,尾花沢市長　結城　裕,本間　直之 / 新規 / 令5. 5. 1,昭56. 5. 1 / 内　消　外　小,一般　　     19 / 現存,診療所,,,,,,,,,,,

632.0,18-1019.0-3 / 尾医30,伊藤クリニック,〒999－4225,尾花沢市若葉町一丁目３番１号,0237-23-3350,伊藤　嘉昭,伊藤　嘉昭 / 新規 / 令5. 11. 1,平2. 11. 1,神内　内　外 / 現存,診療所,,,,,,,,,,,

633.0,18-1023.0-5 / 尾医34,医療法人敬愛会尾花沢病院,〒999－4222,尾花沢市大字朧気６９５－３,0237-23-3637,医療法人敬愛会　理事長　渋谷　磯夫,渋谷　磯夫 / 新規 / 令6. 11. 1,平6. 11. 1 / 療養　　     26 / 内　精　神内　消　リハ　心内,精神　　    126 / 現存,病院,,,,,,,,,,,

634.0,18-1026.0-8 / 尾医37,ゆうき眼科クリニック,〒999－4228,尾花沢市上町四丁目７－７,0237-24-1522,結城　義憲,結城　義憲 / 新規 / 令元. 7. 2,平19. 7. 2,眼 / 現存,診療所,,,,,,,,,,,

635.0,18-1027.0-6 / 尾医38,さかえクリニック,〒999－4228,尾花沢市上町一丁目１－８,0237-53-8181,柴田　雄二,柴田　雄二 / 新規 / 令元. 7. 2,平19. 7. 2,ひ　婦　内　皮 / 現存,診療所,,,,,,,,,,,

636.0,18-1029.0-2 / 尾医40,おくやま内科医院,〒999－4226,尾花沢市新町中央３番６号,0237-24-0980,医療法人花菜の会　理事長　奥山　裕,奥山　裕 / 組織変更 / 令5. 9. 1,平23. 9. 1,内 / 現存,診療所,,,,,,,,,,,

637.0,18-1030.0-0 / 尾医41,清治医院,〒999－4228,尾花沢市上町六丁目３－１５,0237-23-2125,医療法人福笑会　理事長　清治　邦夫,清治　邦夫 / 組織変更 / 令7. 5. 1,平25. 5. 1,内　小　消　循 / 現存,診療所,,,,,,,,,,,

638.0,18-1032.0-6 / 尾医43,加藤クリニック,〒999－4225,尾花沢市若葉町二丁目１番７号,0237-22-9877,医療法人社団日だまり　理事長　加藤　圭介,加藤　圭介 / 組織変更 / 令5. 4. 1,平29. 4. 1,外　内　内視鏡内科 / 現存,診療所,,,,,,,,,,,

639.0,19-1027.0-4 / 南医31,南陽市国民健康保険小滝診療所,〒992－0581,南陽市小滝１４７１－３,0238-41-2040,南陽市長,小川　比呂志 / 新規 / 令6. 4. 1,昭42. 4. 1,内 / 現存,診療所,,,,,,,,,,,

640.0,19-1039.0-9 / 南医44,南陽東置賜休日診療所,〒999－2221,南陽市椚塚４２０番地の７,0238-40-3456,南陽市長,金子　誠 / 新規 / 令5. 12. 15,昭56. 12. 15,内　小 / 現存,診療所,,,,,,,,,,,

641.0,19-1044.0-9 / 南医49,佐藤病院,〒999－2221,南陽市椚塚９４８－１,0238-40-3170,社会医療法人公徳会　理事長　佐藤　忠宏,沼田　由紀夫 / 新規 / 令4. 4. 1,昭61. 4. 1 / 精　心内　児童精神科　老年精神科,精神　　    114 / 現存,病院,,,,,,,,,,,

642.0,19-1048.0-0 / 南医53,医療法人社団鈴木内科医院,〒992－0472,南陽市宮内４５４５－２,0238-45-3355,医療法人社団鈴木内科医院　理事長　鈴木　哲治,鈴木　哲治 / 新規 / 令5. 9. 1,平2. 9. 1,内　小 / 現存,診療所,,,,,,,,,,,

643.0,19-1053.0-0 / 南医58,後藤医院,〒999－2211,南陽市赤湯３４２,0238-43-2135,医療法人社団後藤医院　理事長　後藤　利昭,後藤　利昭 / 新規 / 令5. 5. 1,平5. 5. 1,内　消 / 現存,診療所,,,,,,,,,,,

644.0,19-1055.0-5 / 南医60,板垣医院,〒992－0472,南陽市宮内５８７－２,0238-47-2407,医療法人社団悌仁会　理事長　板垣　敏明,板垣　敏明 / 新規 / 令5. 9. 1,平5. 9. 1,整外　内　小 / 現存,診療所,,,,,,,,,,,

645.0,19-1057.0-1 / 南医62,渡辺整形外科医院,〒999－2211,南陽市赤湯３４６－３４,0238-43-2531,医療法人賢彰会　理事長　渡辺　彰博,渡辺　彰博 / 新規 / 令5. 5. 1,平8. 5. 1,整外　外　リハ / 現存,診療所,,,,,,,,,,,

646.0,19-1058.0-9 / 南医63,大西眼科,〒999－2211,南陽市赤湯２８７５－１,0238-49-2400,大西　正一,大西　正一 / 新規 / 令5. 7. 1,平8. 7. 1,眼 / 現存,診療所,,,,,,,,,,,

647.0,19-1059.0-7 / 南医64,医療法人　安日クリニック,〒999－2241,南陽市郡山８７７－５,0238-40-2240,医療法人安日クリニック　理事長　安日　智,安日　智 / 新規 / 令5. 9. 1,平8. 9. 1,内　　糖尿病内科 / 現存,診療所,,,,,,,,,,,

648.0,19-1060.0-5 / 南医65,本町クリニック,〒992－0472,南陽市宮内２６２０,0238-47-2777,石黒　光治郎,石黒　光治郎 / 新規 / 令6. 4. 1,平9. 4. 1,内 / 現存,診療所,,,,,,,,,,,

649.0,19-1061.0-3 / 南医66,齋藤医院,〒992－0472,南陽市宮内２９６３番地,0238-47-2238,医療法人白水堂　理事長　齋藤　忠明,齋藤　忠明 / 組織変更 / 令6. 10. 1,平9. 10. 1 / 内　小　麻,一般　　     11 / 現存,診療所,,,,,,,,,,,

650.0,19-1063.0-9 / 南医68,医療法人社団須藤皮膚科医院,〒999－2231,南陽市二色根７５－９,0238-43-4416,医療法人社団須藤皮膚科医院　理事長　須藤　一,須藤　一 / 組織変更 / 令4. 9. 1,平10. 9. 1,皮 / 現存,診療所,,,,,,,,,,,

651.0,19-1065.0-4 / 南医70,公立置賜南陽病院,〒992－0472,南陽市宮内１２０４,0238-47-3000,置賜広域病院企業団　企業長　渡邊　丈洋,池野　栄一郎 / 新規 / 令6. 11. 1,平12. 11. 1 / 内　小　精　外　ひ　脳外　整外　眼　耳い　リハ　形外　循環器内科,一般　　     50 / 現存,病院,,,,,,,,,,,

652.0,19-1066.0-2 / 南医71,西山医院,〒992－0472,南陽市宮内２７７９－１,0238-47-2052,西山　大輔,西山　大輔 / 交代 / 令元. 8. 27,平13. 8. 27,内　消　整外　皮　リハ / 現存,診療所,,,,,,,,,,,

653.0,19-1067.0-0 / 南医72,トータルヘルスクリニック,〒999－2221,南陽市椚塚１１８０－５,0238-40-3406,社会医療法人公徳会　理事長　佐藤　忠宏,川合　厚子 / 新規 / 令3. 1. 6,平15. 1. 6,内　精　呼　心内　糖尿病内科　老年精神科 / 現存,診療所,,,,,,,,,,,

654.0,19-1068.0-8 / 南医73,川合耳鼻咽喉科,〒999－2244,南陽市島貫阿弥陀前５９９－１,0238-43-8733,川合　正和,川合　正和 / 新規 / 令3. 10. 1,平15. 10. 1,耳い　アレ / 現存,診療所,,,,,,,,,,,

655.0,19-1072.0-0 / 南医77,さとうクリニック,〒992－0472,南陽市宮内字横町３５００,0238-47-3109,医療法人社団済々会　理事長　佐藤　史井,佐藤　史井 / 組織変更 / 令5. 11. 1,平17. 11. 1,こう　内　外　消　漢方内科 / 現存,診療所,,,,,,,,,,,

656.0,19-1076.0-1 / 南医81,大塚医院,〒999－2211,南陽市赤湯３９３,0238-40-3133,医療法人社団大塚医院　理事長　大塚　聡,大塚　聡 / 組織変更 / 令7. 4. 1,平19. 4. 1,内　胃　外　こう / 現存,診療所,,,,,,,,,,,

657.0,19-1079.0-5 / 南医84,あかゆ小児クリニック,〒999－2221,南陽市椚塚１６８６－１,0238-43-8220,医療法人社団あかゆ小児クリニック　理事長　佐藤　哲,佐藤　哲 / 組織変更 / 令5. 10. 1,平23. 10. 1,小 / 現存,診療所,,,,,,,,,,,

658.0,19-1080.0-3 / 南医85,齋藤内科クリニック,〒992－0472,南陽市宮内４６５２－１,0238-47-2411,齋藤　潔,齋藤　潔 / 交代 / 令5. 10. 27,平23. 10. 27,内　リウ　循　消 / 現存,診療所,,,,,,,,,,,

659.0,19-1081.0-1,南陽矢吹クリニック,〒999－2262,南陽市若狭郷屋９１７－１１,0238-49-8225,医療法人社団　清永会　理事長　矢吹　清隆,上所　邦広 / 新規 / 令7. 6. 1,令元. 6. 1,内　腎臓内科 / 現存,診療所,,,,,,,,,,,

660.0,19-1082.0-9 / 南医,赤湯駅前クリニック,〒999－2232,南陽市三間通１２６番１１号,0238-43-7777,医療法人社団赤湯駅前クリニック　理事長　竹田　聡,竹田　聡 / 組織変更 / 令3. 1. 1,令3. 1. 1,精　心内 / 現存,診療所,,,,,,,,,,,

661.0,19-1083.0-7 / 南医,三須内科ハートクリニック,〒992－0472,南陽市宮内３４５３,0238-47-3308,三須　一彦,三須　一彦 / 新規 / 令5. 10. 2,令5. 10. 2,内　循環器内科 / 現存,診療所,,,,,,,,,,,

662.0,19-1084.0-5 / 南医,かつみ内科クリニック　赤湯,〒999－2244,南陽市島貫５９０番１５,0238-27-8263,勝見　修一郎,勝見　修一郎 / 新規 / 令5. 11. 7,令5. 11. 7,内　消　内視鏡内科　肝臓内科 / 現存,診療所,,,,,,,,,,,

663.0,22-1016.0-1 / 東村医40,社会医療法人松柏会　至誠堂総合病院附属中山診療所,〒990－0401,東村山郡中山町長崎３０３０－１,023-662-5011,社会医療法人松柏会　理事長　中島　幸裕,桐井　宏一 / 新規 / 令5. 12. 1,昭59. 12. 1,内　皮　小 / 現存,診療所,,,,,,,,,,,

664.0,22-1018.0-7 / 東村医42,服部内科胃腸科医院,〒990－0401,東村山郡中山町大字長崎４１７０－１,023-662-2272,服部　好伸,服部　好伸 / 新規 / 令6. 3. 1,昭63. 3. 1,内　胃 / 現存,診療所,,,,,,,,,,,

665.0,22-1021.0-1 / 東村医45,医療法人伊東医院,〒990－0301,東村山郡山辺町山辺３１０－１,023-664-5025,医療法人伊東医院　理事長　伊東　信,伊東　信 / 新規 / 令6. 3. 1,平3. 3. 1,内　皮 / 現存,診療所,,,,,,,,,,,

666.0,22-1027.0-8 / 東村医51,クリニックメルヘン,〒990－0331,東村山郡山辺町大字大寺字竹の花１１５２－４,023-667-0088,医療法人社団悠愛会　理事長　大島　扶美,大島　真悟 / 新規 / 令4. 4. 1,平10. 4. 1,内　神内　整外　リハ / 現存,診療所,,,,,,,,,,,

667.0,22-1031.0-0 / 東村医55,鈴木医院,〒990－0301,東村山郡山辺町大字山辺１０６８,023-664-5345,医療法人花開暸　理事長　鈴木　祐子,鈴木　祐子 / 組織変更 / 令3. 4. 1,平15. 4. 1,内　外　ひ　胃 / 現存,診療所,,,,,,,,,,,

668.0,22-1033.0-6 / 東村医57,やまのべ整形外科,〒990－0301,東村山郡山辺町大字山辺１２５８番地１３,023-665-8900,鳥居　伸行,鳥居　伸行 / 新規 / 令4. 8. 2,平16. 8. 2,整外　リハ / 現存,診療所,,,,,,,,,,,

669.0,22-1035.0-1 / 東村医59,たかはし元気クリニック,〒990－0409,東村山郡中山町大字小塩１２８４番地５,023-663-3575,医療法人たかはし元気クリニック　理事長　髙橋　徹,髙橋　徹 / 組織変更 / 令6. 4. 1,平18. 4. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,

670.0,22-1036.0-9 / 東村医60,医療法人和敬会クリニック,〒990－0301,東村山郡山辺町大字山辺２６５,023-664-5178,医療法人和敬会　理事長　笠原　敬良,笠原　敬良 / 組織変更 / 令6. 10. 1,平18. 10. 1,内　外　リハ　麻 / 現存,診療所,,,,,,,,,,,

671.0,22-1041.0-9 / 東村医65,洋々会秋葉医院,〒990－0401,東村山郡中山町大字長崎３０３番地８,023-663-1000,医療法人洋々会秋葉医院　理事長　秋葉　太郎,秋葉　太郎 / 組織変更 / 令6. 12. 28,平24. 12. 28,内　消 / 現存,診療所,,,,,,,,,,,

672.0,22-1042.0-7 / 東村医66,ひでたま胃腸科眼科クリニック,〒990－0301,東村山郡山辺町大字山辺６１３９番地６,023-665-8876,医療法人ひでたま胃腸科眼科クリニック　理事長　三橋　秀輝,三橋　秀輝 / 組織変更 / 令4. 1. 4,平28. 1. 4,胃　眼　内 / 現存,診療所,,,,,,,,,,,

673.0,22-1043.0-5 / 東村医,安藤医院,〒990－0401,東村山郡中山町大字長崎１１４４－１,023-662-5580,安藤　薫,安藤　薫 / 新規 / 令4. 4. 1,令4. 4. 1,内　循内　呼内 / 現存,診療所,,,,,,,,,,,

674.0,22-1044.0-3 / 東村医,医療法人社団やまのべ内科クリニック,〒990－0301,東村山郡山辺町大字山辺１１１５－７,023-665-8877,医療法人社団やまのべ内科クリニック　理事長　山口　巧,山口　巧 / 新規 / 令7. 3. 24,令7. 3. 24,胃腸内科　アレ / 現存,診療所,,,,,,,,,,,

675.0,23-1019.0-3 / 西村医35,朝日町立病院,〒990－1442,西村山郡朝日町大字宮宿８４３,0237-67-2125,朝日町長,高橋　潤 / 新規 / 令6. 7. 2,昭39. 7. 2 / 内　外　整外　眼,一般　　     40 / 現存,病院,,,,,,,,,,,

676.0,23-1039.0-1 / 西村医62,西川町立病院,〒990－0702,西村山郡西川町大字海味５８１,0237-74-2211,西川町長,武田　隆 / 新規 / 令4. 2. 12,昭52. 2. 12 / 内　小　外　整外,一般　　     28 / 現存,病院,,,,,,,,,,,

677.0,23-1045.0-8 / 西村医68,西川町立大井沢診療所,〒990－0721,西村山郡西川町大字大井沢８２２－１,0237-76-2111,西川町長,伊藤　淳一 / 新規 / 令4. 8. 29,昭55. 8. 29,内　外 / 現存,診療所,,,,,,,,,,,

678.0,23-1046.0-6 / 西村医69,山形県立河北病院,〒999－3511,西村山郡河北町谷地字月山堂１１１,0237-73-3131,山形県知事,佐藤　敏彦 / 新規 / 令5. 5. 19,昭56. 5. 19 / 一般（感染） / 6 / 内　神内　小　外　整外　脳外　皮　ひ　産婦　耳い　眼　放　麻　リハ　疼痛緩和内科,一般　　    130 / 現存,病院,,,,,,,,,,,

679.0,23-1047.0-4 / 西村医70,朝日町立北部診療所,〒990－1304,西村山郡朝日町大字大谷１６３１番地,0237-68-2216,朝日町長,小林　傑 / 新規 / 令6. 3. 15,昭57. 3. 15,内 / 現存,診療所,,,,,,,,,,,

680.0,23-1053.0-2 / 西村医76,鈴木内科医院,〒999－3512,西村山郡河北町谷地中央２－６－６,0237-73-3300,鈴木　明朗,鈴木　明朗 / 新規 / 令6. 5. 2,昭63. 5. 2,内 / 現存,診療所,,,,,,,,,,,

681.0,23-1061.0-5 / 西村医84,白田医院,〒990－1101,西村山郡大江町大字左沢１１８７,0237-62-3155,医療法人霞晴堂　理事長　白田　一誠,白田　裕 / 新規 / 令6. 1. 1,平3. 1. 1 / 一般     16 / 内　消　外,一般 / 現存,診療所,,,,,,,,,,,

682.0,23-1065.0-6 / 西村医88,浅野耳鼻咽喉科医院,〒999－3513,西村山郡河北町谷地所岡３－２－９,0237-72-3010,浅野　恵美子,浅野　恵美子 / 新規 / 令5. 3. 1,平5. 3. 1,耳い / 現存,診療所,,,,,,,,,,,

683.0,23-1066.0-4 / 西村医89,斎藤医院,〒999－3533,西村山郡河北町西里７５０－３,0237-73-3810,医療法人西里斎藤医院　理事長　斎藤　正,斎藤　正 / 新規 / 令5. 10. 1,平5. 10. 1,内　小 / 現存,診療所,,,,,,,,,,,

684.0,23-1069.0-8 / 西村医92,工藤内科医院,〒999－3522,西村山郡河北町大字溝延字西浦１２－１,0237-72-7221,工藤　幸晴,工藤　幸晴 / 新規 / 令5. 10. 1,平8. 10. 1,内　呼 / 現存,診療所,,,,,,,,,,,

685.0,23-1071.0-4 / 西村医94,谷地整形外科クリニック,〒999－3512,西村山郡河北町谷地中央４－６－６,0237-71-1321,冨樫　耕司,冨樫　耕司 / 新規 / 令4. 4. 1,平10. 4. 1,整外 / 現存,診療所,,,,,,,,,,,

686.0,23-1073.0-0 / 西村医96,板坂医院,〒999－3511,西村山郡河北町谷地甲２１７,0237-71-1200,医療法人板坂医院　理事長　板坂　美代子,板坂　美代子 / 移転 / 令4. 9. 1,平10. 9. 1,内　呼　胃　循 / 現存,診療所,,,,,,,,,,,

687.0,23-1074.0-8 / 西村医97,西川町立小山診療所,〒990－0714,西村山郡西川町大字入間１６３７－２,0237-74-2211,西川町長,武田　隆 / 移転 / 令5. 1. 1,平11. 1. 1,内　外 / 現存,診療所,,,,,,,,,,,

688.0,23-1075.0-5 / 西村医98,小原病院,〒999－3511,西村山郡河北町谷地字月山堂１５１－１,0237-72-7811,医療法人風心堂　理事長　小原　正久,小原　正久 / 組織変更 / 令5. 1. 1,平11. 1. 1 / 精　心内　内,精神　　    176 / 現存,病院,,,,,,,,,,,

689.0,23-1078.0-9 / 西村医101,小林医院,〒999－3512,西村山郡河北町谷地中央３丁目９ー９,0237-71-1323,医療法人社団修明会小林医院　理事長　小林　修,小林　修 / 組織変更 / 令7. 4. 1,平13. 4. 1,内　小　皮　アレ / 現存,診療所,,,,,,,,,,,

690.0,23-1079.0-7 / 西村医102,すみや眼科クリニック,〒999－3512,西村山郡河北町谷地中央４－５－１,0237-77-0035,医療法人社団すみや眼科クリニック　理事長　住谷　豊,住谷　豊 / 組織変更 / 令2. 4. 1,平14. 4. 1,眼 / 現存,診療所,,,,,,,,,,,

691.0,23-1080.0-5 / 西村医103,細谷医院,〒999－3514,西村山郡河北町谷地ひな市一丁目３番地の５,0237-72-3032,医療法人社団ぶなの森　理事長　臼井　恵二,臼井　惠二 / 交代 / 令3. 1. 1,平15. 1. 1,内　小　透析 / 現存,診療所,,,,,,,,,,,

692.0,23-1082.0-1 / 西村医105,いしざわ皮ふ科クリニック,〒999－3512,西村山郡河北町谷地中央５ー４ー１,0237-72-7370,石澤　俊幸,石澤　俊幸 / 新規 / 令6. 12. 1,平18. 12. 1,皮 / 現存,診療所,,,,,,,,,,,

693.0,23-1083.0-9 / 西村医106,多田医院,〒990－1442,西村山郡朝日町宮宿２３０５－２,0237-67-2330,多田　清一,多田　清一 / 交代 / 令6. 11. 22,平18. 11. 22,内　神内　放 / 現存,診療所,,,,,,,,,,,

694.0,23-1084.0-7 / 西村医107,和田医院,〒999－3511,西村山郡河北町谷地甲２３９,0237-72-2048,医療法人和田医院　理事長　和田　潤一,和田　潤一 / 組織変更 / 令7. 4. 1,平19. 4. 1,内　消 / 現存,診療所,,,,,,,,,,,

