id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24iid,code.1,name.1,address.1,prefecture.1,tel.1,corporation.1,director.1,established.1,bed_type_and_count.1,facility_type.1,col12.1,col13.1,col14.1,col15.1,col16.1,col17.1,col18.1,col19.1,col20.1,col21.1,col22.1,col23.1,col24

2071.0,41-3198-6,根室市立厚床歯科診療所,〒086－0064,根室市厚床２丁目２２１番１,01532-6-2249,根室市,斉藤　仁 / 新規 / 令4. 7. 15,昭52. 7. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2072.0,41-3218-2,弟子屈町立川湯歯科診療所,〒088－3465,川上郡弟子屈町川湯温泉３丁目２ー１６,01548-3-3534,弟子屈町,津司　昌夫 / 新規 / 令6. 11. 1,昭54. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2073.0,41-3221-6,伊藤歯科クリニック,〒085－0000,釧路市未広町１０丁目１番地,0154-25-7566,伊藤　三四郎,伊藤　三四郎 / 新規 / 令4. 2. 15,昭55. 2. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2074.0,41-3227-3,浜中町立茶内歯科診療所,〒088－1500,厚岸郡浜中町茶内緑１００番地,0153-65-2166,浜中町　町長　齊藤　清隆,林　雅輝 / 移動 / 令4. 11. 11,昭55. 11. 11,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2075.0,41-3229-9,釧路市休日緊急歯科診療所,〒085－0826,釧路市城山２丁目２番１５号,0154-42-8336,一般社団法人釧路歯科医師会,中谷　洋司 / 移動 / 令5. 4. 15,昭56. 4. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2076.0,41-3233-1,根室市立歯舞歯科診療所,〒087－0163,根室市歯舞４丁目４０番地２,0153-28-3057,根室市,島　優 / 移動 / 令5. 6. 9,昭56. 6. 9,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2077.0,41-3288-5,中村小児歯科クリニック,〒088－1124,厚岸郡厚岸町宮園１丁目１７１番地,0153-52-4182,中村　俊雄,中村　俊雄 / 新規 / 令4. 4. 1,昭61. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2078.0,41-3306-5,別海町立西春別駅前歯科診療所,〒088－2562,野付郡別海町西春別駅前栄町２８番地,0153-77-2021,別海町,川股　亮太 / 移動 / 令5. 1. 1,昭62. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2079.0,41-3319-8,さかの歯科医院,〒085－0813,釧路市春採７丁目１５番地,0154-46-5514,坂野　一雄,坂野　一雄 / 新規 / 令6. 7. 1,昭63. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2080.0,41-3333-9,医療法人社団　中谷歯科医院,〒085－0006,釧路市双葉町１２番２０号,0154-25-5777,医療法人社団　中谷歯科医院,中谷　洋司 / 組織変更 / 令4. 7. 1,平元. 7. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2081.0,41-3335-4,花園歯科医院,〒085－0038,釧路市花園町８番２０号,0154-22-3342,辻　浩人,辻　浩人 / 新規 / 令4. 8. 1,平元. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2082.0,41-3336-2,とリもと歯科,〒085－0061,釧路市芦野２丁目１番６号,0154-37-3777,鳥本　俊秀,鳥本　俊秀 / 新規 / 令4. 9. 1,平元. 9. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2083.0,41-3338-8,医療法人社団　佐藤歯科医院,〒084－0906,釧路市鳥取大通４丁目１７番１７号,0154-52-0360,医療法人社団　佐藤歯科医院,佐藤　義廣 / 組織変更 / 令4. 10. 1,平元. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2084.0,41-3344-6,医療法人社団　上島歯科医院,〒085－0814,釧路市緑ケ岡２丁目３８番１５号,0154-41-8211,医療法人社団　上島歯科医院,上島　崇聖 / 組織変更 / 令4. 10. 1,平元. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2085.0,41-3345-3,水野歯科クリニック,〒084－0907,釧路市鳥取北１０丁目２番１８号,0154-52-2500,水野　裕,水野　裕 / 新規 / 令4. 10. 15,平元. 10. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2086.0,41-3351-1,医療法人社団　本間榮一歯科診療室,〒085－0013,釧路市栄町９丁目４番地,0154-25-1348,医療法人社団　本間榮一歯科診療室,本間　榮一 / 組織変更 / 令5. 1. 1,平2. 1. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2087.0,41-3352-9,医療法人社団　笹谷歯科医院,〒086－1125,標津郡中標津町西５条北１０丁目２番地６,0153-73-5222,医療法人社団　笹谷歯科医院,笹谷　芳夫 / 組織変更 / 令5. 1. 1,平2. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2088.0,41-3357-8,くどう歯科医院,〒088－0617,釧路郡釧路町北都２丁目５番１８号,0154-37-4618,工藤　康則,工藤　康則 / 新規 / 令5. 5. 1,平2. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2089.0,41-3363-6,医療法人社団　大島歯科医院,〒084－0906,釧路市鳥取大通３丁目１２番４号,0154-51-8251,医療法人社団　大島歯科医院,大島　尚久 / 組織変更 / 令5. 10. 1,平2. 10. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2090.0,41-3367-7,医療法人社団　かんざわ歯科クリニック,〒085－0015,釧路市北大通１１丁目１番２号第一生命ビル４階,0154-22-1180,医療法人社団かんざわ歯科クリニック,蒲沢　文克 / 組織変更 / 令6. 4. 1,平3. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2091.0,41-3384-2,医療法人社団宣真会　福井歯科医院,〒087－0051,根室市緑町３丁目３３番地,0153-23-4695,医療法人社団宣真会,福井　宣之 / 組織変更 / 令4. 8. 1,平4. 8. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2092.0,41-3385-9,つねかわ歯科,〒084－0912,釧路市星が浦大通１丁目７番,0154-52-7001,恒川　寛明,恒川　寛明 / 新規 / 令4. 10. 15,平4. 10. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2093.0,41-3387-5,医療法人まどか　鳥取八丁目歯科診療所,〒084－0906,釧路市鳥取大通リ８丁目２－１４,0154-53-1122,医療法人まどか,中島　愼 / 組織変更 / 令4. 12. 18,平4. 12. 18,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2094.0,41-3388-3,高橋徹次歯科診療室,〒085－0015,釧路市北大通６丁目１番地タカハシビル２階,0154-24-1001,高橋　徹次,高橋　徹次 / 移動 / 令5. 1. 1,平5. 1. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2095.0,41-3389-1,松永歯科クリニック,〒085－0033,釧路市若松町４番１１号,0154-24-8869,松永　一也,松永　一也 / 新規 / 令5. 2. 15,平5. 2. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2096.0,41-3391-7,平出歯科医院,〒085－0837,釧路市大川町７－１９,0154-41-5894,平出　直人,平出　直人 / 交代 / 令5. 2. 15,平5. 2. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2097.0,41-3396-6,かむかむクリニック,〒088－0617,釧路郡釧路町北都１丁目１０番２０号,0154-37-7222,西　貴宏,西　貴宏 / 新規 / 令5. 5. 1,平5. 5. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2098.0,41-3400-6,医療法人社団　鶴ケ岱歯科クリニック,〒085－0826,釧路市城山１丁目４番２４号,0154-41-6027,医療法人社団　鶴ケ岱歯科クリニック,比谷　勝 / 組織変更 / 令5. 6. 15,平5. 6. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2099.0,41-3404-8,こんの歯科クリニック,〒085－0831,釧路市住吉町１丁目１番６号,0154-41-8041,近野　晃弘,近野　晃弘 / 新規 / 令5. 11. 1,平5. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2100.0,41-3408-9,医療法人社団　加藤歯科医院,〒084－0907,釧路市鳥取北４丁目１番１３号,0154-53-3450,医療法人社団加藤歯科医院　理事長　加藤　豊,加藤　豊 / 組織変更 / 令6. 1. 1,平6. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2101.0,41-3412-1,医療法人社団一期会　ウエル歯科診療室,〒086－0203,野付郡別海町別海西本町８２番地,0153-75-2216,医療法人社団　一期会,木村　也寸志 / 組織変更 / 令6. 4. 1,平6. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2102.0,41-3414-7,豊橋歯科医院,〒085－0014,釧路市末広町１３丁目２番３号,0154-22-5363,豊橋　眞成,豊橋　眞成 / 交代 / 令6. 5. 16,平6. 5. 16,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2103.0,41-3416-2,木原歯科医院,〒084－0917,釧路市大楽毛１－７－１３,0154-57-6388,木原　弘隆,木原　弘隆 / 新規 / 令6. 6. 1,平6. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2104.0,41-3417-0,坂巻歯科医院,〒087－0043,根室市北斗町３丁目１１番地,01532-4-0081,坂巻　秀敏,坂巻　秀敏 / 新規 / 令6. 7. 15,平6. 7. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2105.0,41-3424-6,高台歯科クリニック,〒088－3214,川上郡弟子屈町高栄３丁目１番２号,0154-2-4181,佐藤　宏幸,佐藤　宏幸 / 新規 / 令4. 1. 1,平7. 1. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2106.0,41-3425-3,医療法人社団光歯会　秋田歯科医院,〒088－1124,厚岸郡厚岸町宮園１丁目１８番地,0153-52-2772,医療法人社団　光歯会,秋田　聰 / 組織変更 / 令4. 1. 1,平7. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2107.0,41-3428-7,伊藤隆志歯科医院,〒085－0806,釧路市武佐２丁目３５番３１号,054-46-0123,伊藤　隆志,伊藤　隆志 / 新規 / 令4. 5. 1,平7. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2108.0,41-3429-5,医療法人社団　相星歯科クリニック,〒085－0813,釧路市春採３丁目９番３号,0154-43-2100,医療法人社団相星歯科クリニック,相星　宏道 / 新規 / 令4. 4. 13,平7. 4. 13,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2109.0,41-3430-3,渡部歯科医院,〒084－0909,釧路市昭和南３丁目６番１２号,0154-53-2233,渡部　仁夫,渡部　仁夫 / 新規 / 令4. 6. 15,平7. 6. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2110.0,41-3432-9,医療法人社団　緑ケ岡歯科クリニック,〒085－0814,釧路市緑ケ岡２丁目１６番１１号,0154-41-3169,医療法人社団　緑ケ岡歯科クリニック,鹿野　洋一 / 新規 / 令4. 8. 1,平7. 8. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2111.0,41-3433-7,チャイルド歯科　長内医院,〒085－0041,釧路市春日町１１番１３号,0154-23-3223,長内　信辰,長内　信辰 / 新規 / 令4. 10. 1,平7. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2112.0,41-3435-2,川村歯科医院,〒085－0021,釧路市浪花町８丁目６番２号,0154-22-6522,川村　聡,川村　聡 / 新規 / 令4. 10. 15,平7. 10. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2113.0,41-3437-8,さとう歯科クリニック,〒085－0057,釧路市愛国西３丁目１番１６号,0154-36-5222,佐藤　仁彦,佐藤　仁彦 / 新規 / 令4. 11. 15,平7. 11. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2114.0,41-3438-6,医療法人社団歯心会　富本歯科医院,〒088－3214,川上郡弟子屈町高栄１丁目４番８号,01548-2-1128,医療法人社団　歯心会,富本　大翔 / 移動 / 令4. 11. 1,平7. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2115.0,41-3442-8,あわの歯科医院,〒084－0903,釧路市昭和町２丁目１８番３５号,0154-53-7780,粟野　俊哉,粟野　俊哉 / 新規 / 令5. 5. 15,平8. 5. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2116.0,41-3443-6,本間つとむ歯科医院,〒084－0907,釧路市鳥取北５丁目１２番１４号,0154-53-8892,本間　敦,本間　敦 / 新規 / 令5. 7. 1,平8. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2117.0,41-3444-4,おかだ歯科,〒085－0041,釧路市春日町６番１４号,0154-22-2202,岡田　実継,岡田　実継 / 新規 / 令5. 7. 15,平8. 7. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2118.0,41-3445-1,医療法人社団　歯仁会　中島歯科クリニック,〒086－1049,標津郡中標津町東９条北１丁目５番地１,0153-72-8811,医療法人社団歯仁会　中島歯科クリニック,中島　仁 / 組織変更 / 令5. 8. 1,平8. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2119.0,41-3447-7,昭和歯科医院,〒084－0909,釧路市昭和南５丁目３３番２４号,0154-53-3231,渡邊　慶一郎,渡邊　慶一郎 / 新規 / 令5. 9. 1,平8. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2120.0,41-3449-3,医療法人社団　こうの歯科医院,〒085－0057,釧路市愛国西１丁目９番２号,0154-37-6480,医療法人社団　こうの歯科医院,河野　昭彦 / 組織変更 / 令5. 9. 1,平8. 9. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2121.0,41-3450-1,中村歯科医院,〒085－0046,釧路市新橋大通６丁目１番５号,0154-25-8036,医療法人ＭＡＫＩＮＧ　ＴＨＥ　ＲＯＡＤ,中村　雅裕 / 組織変更 / 令5. 9. 1,平8. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2122.0,41-3452-7,わにぶち歯科診療室,〒084－0909,釧路市昭和南３丁目１６番１９号,0154-55-2555,鰐淵　浩志,鰐淵　浩志 / 新規 / 令5. 11. 1,平8. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2123.0,41-3455-0,医療法人社団　こども歯科クリニック　文苑こども歯科クリニック,〒085－0063,釧路市文苑４丁目６５番１６号,0154-38-0510,医療法人社団　こども歯科クリニック,高田　泰 / 新規 / 令6. 4. 1,平9. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2124.0,41-3462-6,濱中歯科医院,〒085－0063,釧路市文苑１丁目２６番４号,0154-38-8118,濱中　征三,濱中　征三 / 移動 / 令3. 12. 1,平9. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2125.0,41-3466-7,かいづかおや子歯科,〒085－0816,釧路市貝塚２丁目２２番地２６号,0154-43-2525,中谷　光,中谷　光 / 新規 / 令4. 4. 15,平10. 4. 15,小歯　歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2126.0,41-3478-2,医療法人社団　中標津総合歯科診療所,〒086－1001,標津郡中標津町東１条南４丁目１番地,0153-72-9117,医療法人社団　中標津総合歯科診療所,内藤　敢 / 移動 / 令5. 5. 1,平11. 5. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2127.0,41-3481-6,医療法人社団　木の実歯科クリニック,〒088－0616,釧路郡釧路町曙１丁目１番地７,0154-38-8241,医療法人社団　木の実歯科クリニック,天坂　雄一 / 組織変更 / 令5. 9. 1,平11. 9. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2128.0,41-3482-4,医療法人社団オー・エム・ティー　富本歯科クリニック,〒085－0805,釧路市桜ケ岡７丁目５番２号,0154-91-4182,医療法人社団オー・エム・ティー,富本　幹弘 / 組織変更 / 令5. 12. 1,平11. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2129.0,41-3483-2,ふくしま歯科医院,〒085－0835,釧路市浦見４丁目２番２３号,0154-43-3070,福嶋　透,福嶋　透 / 移動 / 令5. 12. 14,平11. 12. 14,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2130.0,41-3485-7,めぐみ歯科クリニック,〒088－0623,釧路郡釧路町光和３丁目１５ー１,0154-38-3033,菅生　貴亮,菅生　貴亮 / 新規 / 令6. 2. 15,平12. 2. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2131.0,41-3493-1,医療法人社団豊成会　根室第一歯科医院,〒087－0028,根室市大正町２丁目１２番地２,01532-2-2166,医療法人社団豊成会　根室第一歯科医院,木村　茂 / 組織変更 / 令6. 10. 1,平12. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2132.0,41-3494-9,愛国デンタルクリニック,〒085－0058,釧路市愛国東４丁目２３番２号,0154-39-1188,髙田　敬万,髙田　敬万 / 新規 / 令6. 10. 15,平12. 10. 15,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2133.0,41-3497-2,中松歯科医院,〒086－1041,標津郡中標津町東１条北２丁目１３番地,01537-2-8827,廣瀬　琢也,廣瀬　琢也 / 交代 / 令7. 4. 2,平13. 4. 2,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2134.0,41-3504-5,西庶路歯科診療所,〒088－0574,白糠郡白糠町西庶路東１条南２丁目１－１２,01547-5-2324,中村　芳幸,中村　芳幸 / 移動 / 令元. 12. 1,平13. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2135.0,41-3508-6,医療法人社団若葉会　望洋歯科クリニック,〒085－0813,釧路市春採４丁目５番１１号,0154-44-1020,医療法人社団若葉会,押切　直樹 / 新規 / 令2. 7. 1,平14. 7. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2136.0,41-3510-2,医療法人社団洸沙会　アークデンタルクリニック,〒087－0024,根室市宝林町４－２２９,0153-23-2001,医療法人社団洸沙会,名古屋　肇 / 新規 / 令2. 11. 1,平14. 11. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2137.0,41-3514-4,別海町立尾岱沼歯科診療所,〒086－1644,野付郡別海町尾岱沼潮見町２１３番地の３,01538-6-2744,別海町,伊勢　明 / 移動 / 令2. 12. 13,平14. 12. 13,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2138.0,41-3517-7,すずき歯科,〒085－0215,釧路市阿寒町中央４丁目２番４４号,0154-66-6161,鈴木　勇樹,鈴木　勇樹 / 新規 / 令3. 3. 15,平15. 3. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2139.0,41-3518-5,ふくだ歯科クリニック,〒088－1128,厚岸郡厚岸町字港町２丁目１２７番地,0153-53-2332,福田　英樹,福田　英樹 / 新規 / 令3. 7. 15,平15. 7. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2140.0,41-3520-1,よしもと歯科診療室,〒085－0046,釧路市新橋大通３丁目１番８号,0154-24-2240,葭本　正美,葭本　正美 / 移動 / 令3. 7. 28,平15. 7. 28,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2141.0,41-3522-7,ひぶな歯科クリニック,〒085－0813,釧路市春採７丁目１－４８ザ・ビッグ春採店内,0154-46-8855,木村　辰也,木村　辰也 / 新規 / 令3. 11. 15,平15. 11. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2142.0,41-3523-5,医療法人社団　川上歯科医院,〒086－1832,目梨郡羅臼町船見町１－１２,01538-7-5678,医療法人社団　川上歯科医院,川上　恭生 / 組織変更 / 令3. 12. 1,平15. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2143.0,41-3529-2,医療法人社団歯仁会　ハロー歯科クリニック,〒086－0203,野付郡別海町別海西本町２７番地,01537-5-1108,医療法人社団　歯仁会,中島　勇輔 / 新規 / 令4. 7. 1,平16. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2144.0,41-3530-0,エンゼル歯科医院,〒085－0063,釧路市文苑１丁目１０番５号,0154-39-2418,伊藤　理,伊藤　理 / 移動 / 令4. 7. 1,平16. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2145.0,41-3531-8,医療法人社団　石本歯科医院,〒085－0063,釧路市文苑４丁目２番１６号,0154-39-0231,医療法人社団　石本歯科医院,石本　大輔 / 組織変更 / 令4. 8. 1,平16. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2146.0,41-3533-4,医療法人社団千和会　みつもと歯科クリニック,〒088－2302,川上郡標茶町富士１丁目４番６号,01548-5-2332,医療法人社団　千和会,三本　和宏 / 組織変更 / 令4. 8. 1,平16. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2147.0,41-3536-7,医療法人社団恵仁会　しぶえ歯科クリニック,〒088－0301,白糠郡白糠町東１条南１丁目２番地３４,01547-9-3300,医療法人社団　恵仁会,澁江　宏 / 組織変更 / 令4. 8. 1,平16. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2148.0,41-3538-3,あすか歯科クリニック,〒085－0052,釧路市中園町１０番１２号,0154-21-3300,医療法人社団恵仁会,只野　寿 / 組織変更 / 令5. 3. 1,平17. 3. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2149.0,41-3541-7,おおくぼ歯科医院,〒085－0058,釧路市愛国東３丁目２番６号,0154-39-2200,大久保　恒康,大久保　恒康 / 新規 / 令5. 4. 1,平17. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2150.0,41-3544-1,中央歯科医院,〒086－1100,標津郡中標津町南町３番地１０,01537-2-1110,森　安弘,森　安弘 / 移動 / 令5. 7. 1,平17. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2151.0,41-3545-8,山口歯科診療室,〒087－0016,根室市松ケ枝町２丁目２４番地,0153-24-1262,医療法人　あしかび会,山口　和男 / 移動 / 令5. 10. 5,平17. 10. 5,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2152.0,41-3546-6,たかデンタルクリニック,〒088－0331,白糠郡白糠町東１条北４丁目１番地１０,01547-2-2100,山須田　貴久,山須田　貴久 / 新規 / 令6. 9. 15,平18. 9. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2153.0,41-3547-4,よしい歯科医院,〒084－0910,釧路市昭和中央３丁目２１番３０号,0154-65-7500,吉井　透,吉井　透 / 新規 / 令6. 10. 1,平18. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2154.0,41-3550-8,やまざき歯科医院,〒086－1652,標津郡標津町南２条西１丁目１番地１８,0153-82-1555,山﨑　克久,山﨑　克久 / 新規 / 令6. 12. 15,平18. 12. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2155.0,41-3551-6,遠矢歯科クリニック,〒088－2156,釧路郡釧路町遠矢南１丁目１－２,0154-40-5233,医療法人社団　遠矢歯科クリニック,佐々木　公寛 / 組織変更 / 令6. 12. 1,平18. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2156.0,41-3552-4,医療法人社団恒心会　歯科春採クリニック,〒085－0813,釧路市春採７丁目２５番５号,0154-46-3355,医療法人社団恒心会,関　文秀 / 組織変更 / 平31. 4. 1,平19. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2157.0,41-3554-0,くしろ矯正歯科Ｏｆｆｉｃｅ,〒085－0013,釧路市栄町７丁目２番地,0154-31-1118,武内　眞利,武内　眞利 / 移動 / 令7. 4. 1,平19. 4. 1,矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

