id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
290.0,07 / 久歯26,3026.0,8.0,おおさわ歯科クリニック,〒028－0051,久慈市川崎町１５番２９号,0194-61-3718 / 新規 / 令6. 11. 6,大澤　輝見子,大澤　輝見子 / 現存,平12. 11. 6,歯　小歯,診療所,,,,,,,,,,,,,,

291.0,07 / 久歯27,3027.0,6.0,長内歯科医院,〒028－0041,久慈市長内町第３０地割１６番地３,0194-61-1555 / 新規 / 令2. 11. 12,長内　宏夫,長内　宏夫 / 現存,平14. 11. 12,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

292.0,07 / 久歯28,3028.0,4.0,田口歯科医院,〒028－8602,久慈市山形町川井第９地割８番地６,0194-72-2566 / 新規 / 令4. 11. 11,田口　淳,田口　淳 / 現存,昭61. 11. 11,歯,診療所,,,,,,,,,,,,,,

293.0,07 / 久歯29,3029.0,2.0,こばやし歯科クリニック,〒028－0014,久慈市旭町９地割４６番２,0194-53-1118 / 新規 / 令元. 9. 14,小林　直人,小林　直人 / 現存,平19. 9. 14,歯　小歯,診療所,,,,,,,,,,,,,,

294.0,07 / 久歯30,3030.0,0.0,うじょう歯科クリニック,〒028－0011,久慈市湊町第１５地割３２番地１５,0194-75-3860 / 新規 / 令6. 5. 1,夘城　敏隆,夘城　敏隆 / 現存,平24. 5. 1,歯　小歯,診療所,,,,,,,,,,,,,,

295.0,07 / 久歯031,3031.0,8.0,鳥谷医院,〒028－0065,久慈市十八日町一丁目３０番地３,01974-52-4618 / 移動 / 令6. 8. 1,社団医療法人恭生会　理事長　鳥谷　宗正,鳥谷　恭右 / 現存,平12. 8. 1,歯　歯外,診療所,,,,,,,,,,,,,,

296.0,07 / 久歯32,3032.0,6.0,吉田歯科医院,〒028－0052,久慈市本町二丁目４０番地,0194-53-2589 / 交代 / 令5. 9. 15,吉田　清範,吉田　清範 / 現存,平29. 9. 15,歯,診療所,,,,,,,,,,,,,,

297.0,07 / 久歯033,3033.0,4.0,あき矯正歯科医院,〒028－0041,久慈市長内町第３２地割１番３,0194-66-9430 / 新規 / 令2. 11. 14,吉田　彰英,吉田　彰英 / 現存,令2. 11. 14,矯歯,診療所,,,,,,,,,,,,,,

298.0,08 / 遠歯9,3009.0,2.0,飯高歯科医院,〒028－0541,遠野市松崎町白岩１１地割４４番地８,0198-62-8917 / 移動 / 令5. 12. 19,飯高　哲,飯高　哲 / 現存,昭59. 12. 19,歯,診療所,,,,,,,,,,,,,,

299.0,08 / 遠歯12,3012.0,6.0,遠野歯科クリニック,〒028－0522,遠野市新穀町４５番８号,0198-62-2101 / 新規 / 令3. 11. 22,田中　昭彦,田中　昭彦 / 現存,昭63. 11. 22,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

300.0,08 / 遠歯15,3015.0,9.0,佐藤歯科医院,〒028－0542,遠野市早瀬町二丁目１番６号,0198-62-0303 / 新規 / 令4. 10. 1,佐藤　圭士郎,佐藤　圭士郎 / 現存,平4. 10. 1,歯,診療所,,,,,,,,,,,,,,

301.0,08 / 遠歯17,3017.0,5.0,打越歯科医院,〒028－0517,遠野市上組町３番１０号,0198-60-1010 / 新規 / 令6. 4. 21,打越　岳,打越　岳 / 現存,平9. 4. 21,歯　小歯　矯歯,診療所,,,,,,,,,,,,,,

302.0,08 / 遠歯19,3019.0,1.0,かしわばら歯科クリニック,〒028－0304,遠野市宮守町下宮守２６地割１０６番地３,0198-67-2010 / 組織変更 / 令6. 2. 1,医療法人宏佑会　理事長　柏原　宏則,柏原　佑哉 / 現存,平12. 2. 1,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

303.0,08 / 遠歯20,3020.0,9.0,ながね歯科医院,〒028－0541,遠野市松崎町白岩１５地割３３番地１,0198-62-6454 / 交代 / 令4. 4. 16,佐々木　慶子,佐々木　慶子 / 現存,平22. 4. 16,歯,診療所,,,,,,,,,,,,,,

304.0,08 / 遠歯22,3022.0,5.0,沼崎歯科医院,〒028－0541,遠野市松崎町白岩２３地割７１番地５,0198-62-4108 / 新規 / 令7. 4. 1,沼崎　琢也,沼崎　琢也 / 現存,平25. 4. 1,歯,診療所,,,,,,,,,,,,,,

305.0,08 / 遠歯23,3023.0,3.0,宮守歯科診療所,〒028－0304,遠野市宮守町下宮守２９地割８５番地２,0198-67-2225 / 交代 / 令6. 4. 1,深澤　範子,深澤　範子 / 現存,平30. 4. 1,歯　小歯　歯外　矯歯,診療所,,,,,,,,,,,,,,

306.0,08 / 遠歯024,3024.0,1.0,両川歯科医院,〒028－0516,遠野市穀町７番地３９,0198-62-3211 / 組織変更 / 令7. 4. 1,医療法人清心会　理事長　田中　俊,田中　俊 / 現存,令7. 4. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

307.0,09 / 関歯19,3019.0,9.0,三関歯科医院,〒021－0821,一関市三関字日照３６番地４,0191-21-1108 / 新規 / 令4. 7. 1,佐藤　敏明,佐藤　敏明 / 現存,昭55. 7. 1,歯,診療所,,,,,,,,,,,,,,

308.0,09 / 関歯21,3021.0,5.0,加藤歯科医院,〒021－0051,一関市山目字三反田２番３号,0191-21-0808 / 新規 / 令4. 10. 1,加藤　文明,加藤　史仁 / 現存,昭55. 10. 1,歯,診療所,,,,,,,,,,,,,,

309.0,09 / 関歯27,3027.0,2.0,根本歯科医院,〒021－0013,一関市宮下町１番１７号,0191-21-2468 / 新規 / 令5. 9. 1,根本　昌幸,根本　昌幸 / 現存,昭59. 4. 2,歯　矯歯,診療所,,,,,,,,,,,,,,

310.0,09 / 関歯30,3030.0,6.0,伊藤歯科医院,〒021－0852,一関市字沢１番地,0191-21-1488 / 新規 / 令5. 9. 1,伊藤　廣明,伊藤　廣明 / 現存,昭59. 4. 3,歯　小歯,診療所,,,,,,,,,,,,,,

311.0,09 / 関歯35,3035.0,5.0,栗駒歯科医院,〒021－0902,一関市萩荘字高梨東１６番地２,0191-24-2018 / 新規 / 令4. 4. 21,清野　精仁,清野　精仁 / 現存,昭61. 4. 21,歯,診療所,,,,,,,,,,,,,,

312.0,09 / 関歯39,3039.0,7.0,岩崎歯科クリニック,〒021－0821,一関市三関字仲田３５番地３,0191-23-0138 / 新規 / 令5. 9. 1,岩崎　茂則,岩崎　茂則 / 現存,昭62. 4. 1,歯,診療所,,,,,,,,,,,,,,

313.0,09 / 関歯44,3044.0,7.0,中善歯科医院,〒021－0867,一関市駅前１１番地,0191-26-3724 / 新規 / 令6. 7. 20,中川　善浩,中川　善浩 / 現存,平6. 7. 20,歯,診療所,,,,,,,,,,,,,,

314.0,09 / 関歯46,3046.0,2.0,こいわ歯科クリニック,〒021－0053,一関市山目字中野２０６番３号,0191-33-1155 / 新規 / 令4. 4. 1,小岩　竜太郎,小岩　竜太郎 / 現存,平10. 4. 1,歯,診療所,,,,,,,,,,,,,,

315.0,09 / 関歯48,3048.0,8.0,笠原歯科医院,〒021－0821,一関市三関字仲田２９番１,0191-21-0018 / 新規 / 令5. 9. 1,笠原　俊幸,笠原　俊幸 / 現存,平11. 5. 16,歯,診療所,,,,,,,,,,,,,,

316.0,09 / 関歯50,3050.0,4.0,萩荘歯科医院,〒021－0902,一関市萩荘字小萩２６番地１,0191-24-2012 / 新規 / 令6. 11. 21,梁川　輝行,梁川　輝行 / 現存,平12. 11. 21,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

317.0,09 / 関歯51,3051.0,2.0,あい歯科,〒021－0804,一関市五十人町５１番地,0191-21-5515 / 新規 / 令元. 7. 3,建部　仁,建部　仁 / 現存,平13. 7. 3,歯,診療所,,,,,,,,,,,,,,

318.0,09 / 関歯52,3052.0,0.0,赤荻歯科医院,〒021－0041,一関市赤荻字荻野１５１番地５,0191-25-4480 / 新規 / 令2. 6. 6,明石　雅江,明石　雅江 / 現存,平14. 6. 6,歯,診療所,,,,,,,,,,,,,,

319.0,09 / 関歯53,3053.0,8.0,ホリデーデンタルクリニック,〒021－0041,一関市赤荻亀田１７３－１,0191-25-5440 / 新規 / 令2. 7. 2,小家　雅子,小家　雅子 / 現存,平14. 7. 2,歯,診療所,,,,,,,,,,,,,,

320.0,09 / 関歯54,3054.0,6.0,村上歯科クリニック,〒021－0901,一関市真柴字中田５５－１２０,0191-31-6480 / 新規 / 令2. 7. 15,村上　哲,村上　哲 / 現存,平14. 7. 15,歯,診療所,,,,,,,,,,,,,,

321.0,09 / 関歯59,3059.0,5.0,ヨシハラ歯科医院,〒029－3101,一関市花泉町花泉字深井沢３３番地３,0191-82-4008 / 新規 / 令4. 6. 3,吉原　睦,吉原　睦 / 現存,昭61. 6. 3,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

322.0,09 / 関歯62,3062.0,9.0,本多歯科医院,〒029－0711,一関市大東町大原字台下１２番地２,0191-72-3223 / 新規 / 令4. 8. 25,本多　洋之,本多　洋之 / 現存,昭58. 8. 25,歯,診療所,,,,,,,,,,,,,,

323.0,09 / 関歯63,3063.0,7.0,石川歯科医院,〒029－0523,一関市大東町摺沢字石倉１６番地４,0191-75-3480 / 移動 / 令5. 9. 1,石川　哲也,石川　哲也 / 現存,昭62. 9. 1,歯,診療所,,,,,,,,,,,,,,

324.0,09 / 関歯68,3068.0,6.0,畠山歯科医院,〒029－0803,一関市千厩町千厩字構井田６４番地１３,0191-52-2250 / 新規 / 令5. 11. 1,畠山　康人,畠山　康人 / 現存,平2. 11. 1,歯,診療所,,,,,,,,,,,,,,

325.0,09 / 関歯69,3069.0,4.0,くまがい歯科クリニック,〒029－0803,一関市千厩町千厩字町８０番地ラウンドビル１階,0191-53-3113 / 新規 / 令6. 11. 1,熊谷　明,熊谷　明 / 現存,平6. 11. 1,歯,診療所,,,,,,,,,,,,,,

326.0,09 / 関歯70,3070.0,2.0,一関市国民健康保険千厩歯科診療所,〒029－0802,一関市千厩町小梨字大久保１番地１,0191-53-2535 / 移動 / 令4. 4. 1,一関市長　佐藤　善仁,小原　健 / 現存,平7. 4. 1,歯,診療所,,,,,,,,,,,,,,

327.0,09 / 関歯71,3071.0,0.0,小家歯科医院,〒029－0803,一関市千厩町千厩字北方８０番地３号,0191-52-3266 / 移動 / 令4. 4. 5,小家　雅幸,小家　雅幸 / 現存,平16. 4. 5,歯,診療所,,,,,,,,,,,,,,

328.0,09 / 関歯72,3072.0,8.0,吉田歯科クリニック,〒029－1111,一関市千厩町奥玉字中日向２０１番地２,0191-51-2348 / 新規 / 令5. 9. 1,吉田　文和,吉田　文和 / 現存,平17. 5. 2,歯　小歯　矯歯,診療所,,,,,,,,,,,,,,

329.0,09 / 関歯74,3074.0,4.0,しばじゅく歯科,〒029－0302,一関市東山町長坂字柴宿１６番地６０,0191-47-3390 / 新規 / 令4. 8. 1,伊藤　伸也,伊藤　伸也 / 現存,昭61. 8. 1,歯,診療所,,,,,,,,,,,,,,

330.0,09 / 関歯75,3075.0,1.0,三浦歯科医院,〒029－0303,一関市東山町松川字台１２２番地２,0191-48-2032 / 新規 / 令4. 9. 1,三浦　康弘,三浦　康弘 / 現存,平4. 9. 1,歯　小歯,診療所,,,,,,,,,,,,,,

331.0,09 / 関歯76,3076.0,9.0,一関市国民健康保険室根歯科診療所,〒029－1201,一関市室根町折壁字八幡沖１１７番地,0191-64-2133 / 移動 / 令6. 4. 1,一関市長　佐藤　善仁,村上　智彦 / 現存,平12. 4. 1,歯,診療所,,,,,,,,,,,,,,

332.0,09 / 関歯80,3080.0,1.0,医療法人社団育成会　中央歯科クリニック,〒029－3101,一関市花泉町花泉字郷ノ里５７番地,0191-82-5959 / 組織変更 / 令6. 2. 1,医療法人社団育成会　理事長　佐藤　奨,佐藤　奨 / 現存,平18. 2. 1,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

333.0,09 / 関歯82,3082.0,7.0,馬場歯科医院,〒021－0892,一関市東地主町４５番地,0191-23-2537 / 交代 / 令6. 6. 4,馬場　としえ,馬場　としえ / 現存,平18. 6. 4,歯,診療所,,,,,,,,,,,,,,

334.0,09 / 関歯84,3084.0,3.0,さくら歯科,〒021－0901,一関市真柴字矢ノ目沢６４番地１７３,0191-23-9007 / 新規 / 令7. 3. 1,橋本　幸徳,橋本　幸徳 / 現存,平19. 3. 1,歯,診療所,,,,,,,,,,,,,,

335.0,09 / 関歯86,3086.0,8.0,佐藤歯科医院,〒029－0523,一関市大東町摺沢字礼田１７番地１号,0191-71-1488 / 移動 / 令3. 8. 27,佐藤　博幸,佐藤　博幸 / 現存,平21. 8. 27,歯　小歯,診療所,,,,,,,,,,,,,,

336.0,09 / 関歯88,3088.0,4.0,橋本歯科医院,〒021－0008,一関市石畑二丁目３番地,0191-21-2360 / 交代 / 令4. 5. 27,橋本　和彦,橋本　和彦 / 現存,平22. 5. 27,歯　小歯,診療所,,,,,,,,,,,,,,

337.0,09 / 関歯89,3089.0,2.0,ふじさわ歯科,〒029－3404,一関市藤沢町徳田字赤庭６６番地２,0191-63-5200 / 新規 / 令4. 9. 9,菊池　光博,菊池　光博 / 現存,平4. 9. 9,歯,診療所,,,,,,,,,,,,,,

338.0,09 / 関歯101,3101.0,5.0,近江歯科医院,〒021－0884,一関市大手町２番５号,0191-23-2252 / 交代 / 令5. 9. 17,近江　健司,近江　健司 / 現存,平23. 9. 17,歯　矯歯,診療所,,,,,,,,,,,,,,

339.0,09 / 関歯102,3102.0,3.0,小野寺歯科医院,〒021－0893,一関市地主町２番２０号,0191-23-2508 / 交代 / 令6. 11. 1,小野寺　大,小野寺　大 / 現存,平24. 11. 1,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

340.0,09 / 関歯103,3103.0,1.0,ホンダ歯科クリニック,〒021－0035,一関市山目字才天１３６－５,0191-48-4280 / 新規 / 令元. 7. 1,本田　徹,本田　徹 / 現存,平25. 7. 1,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

341.0,09 / 関歯105,3105.0,6.0,えんどう歯科クリニック,〒029－0803,一関市千厩町千厩字町浦１５番地３,0191-48-4148 / 新規 / 令3. 12. 21,遠藤　塁,遠藤　塁 / 現存,平27. 12. 21,歯　小歯　歯外　矯歯,診療所,,,,,,,,,,,,,,

342.0,09 / 関歯106,3106.0,4.0,熊谷歯科医院,〒029－0523,一関市大東町摺沢字新右エ門土手６番地３,0191-75-4618 / 移動 / 令4. 6. 1,熊谷　博伸,熊谷　博伸 / 現存,平28. 6. 1,歯,診療所,,,,,,,,,,,,,,

343.0,09 / 関歯107,3107.0,2.0,ほそい歯科クリニック,〒021－0883,一関市新大町１３２,0191-23-6480 / 新規 / 令元. 9. 2,細井　隆夫,細井　隆夫 / 現存,令元. 9. 2,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

344.0,09 / 関歯108,3108.0,0.0,ちば歯科クリニック,〒021－0032,一関市末広二丁目２－１０,0191-48-4184 / 新規 / 令2. 6. 2,千葉　航,千葉　航 / 現存,令2. 6. 2,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

345.0,09 / 関歯109,3109.0,8.0,サイトウデンタルケア,〒021－0013,一関市宮下町１２番１４号,0191-48-4610 / 新規 / 令4. 7. 28,齊藤　晃也,齊藤　晃也 / 現存,令4. 7. 28,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

346.0,09 / 関歯110,3110.0,6.0,くぼた矯正歯科クリニック,〒021－0873,一関市台町１０番６号,0191-26-7777 / 組織変更 / 令4. 10. 1,医療法人俊華会　理事長　久保田　宗次,久保田　宗次 / 現存,令4. 10. 1,矯歯　小歯　歯,診療所,,,,,,,,,,,,,,

347.0,09 / 関歯111,3111.0,4.0,あおぞら歯科,〒029－0131,一関市狐禅寺石ノ瀬１１番地１イオンスーパーセンター一ノ関店,0191-31-4471 / 新規 / 令4. 10. 1,室星　賀一,室星　賀一 / 現存,令4. 10. 1,歯　小歯　矯歯　歯外,診療所,,,,,,,,,,,,,,

348.0,09 / 関歯112,3112.0,2.0,かわさき歯科診療所,〒029－0202,一関市川崎町薄衣町裏５番地１,0191-43-4330 / 新規 / 令5. 8. 1,三浦　完爾,三浦　完爾 / 現存,令5. 8. 1,歯　歯外　小歯,診療所,,,,,,,,,,,,,,

349.0,09 / 関歯113,3113.0,0.0,ななデンタルクリニック,〒029－0523,一関市大東町摺沢字沼田１７番地１２,0191-34-7137 / 新規 / 令6. 7. 4,吉田　奈々,吉田　奈々 / 現存,令6. 7. 4,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

350.0,09 / 関歯114,3114.0,8.0,久保田歯科医院,〒021－0882,一関市上大槻街４－４５タケモトマンション１階,0191-23-2294 / 移動 / 令7. 4. 11,久保田　文吾,久保田　文吾 / 現存,令7. 4. 11,歯　矯歯,診療所,,,,,,,,,,,,,,

351.0,10 / 高歯20,3020.0,5.0,吉田歯科医院,〒029－2205,陸前高田市高田町字鳴石２２番地９,0192-54-4566 / 移動 / 令6. 4. 9,吉田　正紀,吉田　正紀 / 現存,平24. 4. 9,歯,診療所,,,,,,,,,,,,,,

352.0,10 / 高歯21,3021.0,3.0,平成歯科医院,〒029－2205,陸前高田市高田町字栃ケ沢３２番地,0192-55-2800 / 移動 / 令6. 5. 1,村上　恵一,村上　恵一 / 現存,平24. 5. 1,歯,診療所,,,,,,,,,,,,,,

353.0,10 / 高歯22,3022.0,1.0,広田歯科医院,〒029－2206,陸前高田市米崎町字川崎３０番地１,0192-47-3393 / 移動 / 令6. 8. 1,大和田　剛史,大和田　剛史 / 現存,平24. 8. 1,歯　歯外,診療所,,,,,,,,,,,,,,

354.0,10 / 高歯23,3023.0,9.0,むらかみ歯科医院,〒029－2203,陸前高田市竹駒町字相川４９－８,0192-55-5150 / 新規 / 令元. 7. 1,村上　加奈,村上　加奈 / 現存,平25. 7. 1,歯,診療所,,,,,,,,,,,,,,

355.0,10 / 高歯24,3024.0,7.0,きかわだ歯科クリニック,〒029－2207,陸前高田市小友町字沢辺８番地,0192-57-1188 / 組織変更 / 令元. 8. 1,医療法人ａ．ｄ．ｏ．　理事長　黄川田　康人,黄川田　康人 / 現存,平25. 8. 1,歯　矯歯,診療所,,,,,,,,,,,,,,

356.0,10 / 高歯25,3025.0,4.0,たかた歯科医院,〒029－2201,陸前高田市矢作町字寺前１５－２,0192-55-5011 / 移動 / 令元. 12. 3,吉田　裕,吉田　裕 / 現存,平25. 12. 3,歯,診療所,,,,,,,,,,,,,,

357.0,10 / 高歯26,3026.0,2.0,気仙歯科クリニック,〒029－2206,陸前高田市米崎町字地竹沢４３－１,0192-55-3238 / 移動 / 令2. 11. 1,馬場　智,馬場　智 / 現存,平26. 11. 1,歯,診療所,,,,,,,,,,,,,,

358.0,11 / 釜歯25,3025.0,2.0,平松歯科医院,〒026－0054,釜石市野田町二丁目２１番１５号,0193-25-0315 / 新規 / 令4. 1. 8,平松　浩,平松　浩 / 現存,平7. 1. 8,歯,診療所,,,,,,,,,,,,,,

359.0,11 / 釜歯27,3027.0,8.0,やえがし歯科医院,〒026－0001,釜石市大字平田第５地割１２番３８号,0193-36-1182 / 新規 / 令5. 9. 1,八重樫　祐成,八重樫　祐成 / 現存,平8. 7. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

360.0,11 / 釜歯28,3028.0,6.0,山崎歯科クリニック,〒026－0034,釜石市中妻町二丁目１５番３号,0193-23-1111 / 交代 / 令4. 3. 6,医療法人　周凜会　理事長　山崎　薫子,山崎　薫子 / 現存,平10. 3. 6,歯,診療所,,,,,,,,,,,,,,

361.0,11 / 釜歯38,3038.0,5.0,遠刕歯科医院,〒026－0034,釜石市中妻町三丁目６番２８号,0193-23-5478 / 交代 / 令6. 2. 4,遠刕　秀則,遠刕　秀則 / 現存,平24. 2. 4,歯,診療所,,,,,,,,,,,,,,

362.0,11 / 釜歯40,3040.0,1.0,三浦歯科クリニック,〒026－0001,釜石市平田３－２９－９,0193-55-6480 / 移動 / 令元. 9. 4,三浦　孝,三浦　孝 / 現存,平25. 9. 4,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

363.0,11 / 釜歯41,3041.0,9.0,おいかわ歯科医院,〒026－0011,釜石市港町２丁目１番１号イオンタウン釜石３Ｆ,0193-22-5800 / 移動 / 令2. 3. 12,及川　陽次,及川　陽次 / 現存,平26. 3. 12,歯,診療所,,,,,,,,,,,,,,

364.0,11 / 釜歯45,3045.0,0.0,鈴木歯科医院,〒026－0034,釜石市中妻町３丁目７番１０号,0193-23-5908 / 組織変更 / 令6. 4. 1,医療法人　鈴木歯科医院　理事長　鈴木　勝,鈴木　勝 / 現存,平30. 4. 1,歯　矯歯,診療所,,,,,,,,,,,,,,

365.0,11 / 釜歯46,3046.0,8.0,早﨑歯科医院,〒026－0301,釜石市鵜住居町４丁目８０６番地,0193-28-2311 / 移動 / 令6. 5. 1,早﨑　行雄,早﨑　行雄 / 現存,平30. 5. 1,歯　歯外　小歯,診療所,,,,,,,,,,,,,,

366.0,11 / 釜歯47,3047.0,6.0,釜石ひまわり歯科クリニック,〒026－0024,釜石市大町１丁目４番２２号フェアリーコート釜石中央１Ｆ,0193-22-4182 / 移動 / 令6. 10. 1,医療法人社団清優会　理事長　清原　士朗,清原　士朗 / 現存,平30. 10. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

367.0,11 / 釜歯048,3048.0,4.0,歯科福成医院,〒026－0043,釜石市新町５番１５号,0193-25-0105 / 交代 / 令2. 9. 1,医療法人真星会　理事長　福成　玄,福成　和幸 / 現存,令2. 9. 1,歯　小歯,診療所,,,,,,,,,,,,,,

368.0,11 / 釜歯049,3049.0,2.0,かっし歯科医院,〒026－0055,釜石市甲子町第１０地割１番地１０,0193-25-2785 / 交代 / 令4. 1. 1,藤井　哲明,藤井　哲明 / 現存,令4. 1. 1,歯　矯歯,診療所,,,,,,,,,,,,,,

369.0,11 / 釜歯051,3051.0,8.0,医療法人社団真桜会　ささき歯科医院,〒026－0301,釜石市鵜住居町一丁目７０３番地,0193-29-1222 / 組織変更 / 令4. 9. 1,医療法人社団　真桜会　理事長　佐々木　憲一郎,佐々木　憲一郎 / 現存,令4. 9. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

370.0,11 / 釜歯053,3053.0,4.0,工藤歯科クリニック,〒026－0024,釜石市大町３丁目１番３５号,0193-22-6480 / 交代 / 令6. 5. 20,工藤　一貴,工藤　一貴 / 現存,令6. 5. 20,歯,診療所,,,,,,,,,,,,,,

371.0,11 / 釜歯054,3054.0,2.0,かっし歯科医院,〒026－0055,釜石市甲子町第１０地割１番地１０号,019-325-2785 / 組織変更 / 令7. 4. 1,医療法人社団慈敬会　理事長　藤井　純,藤井　純 / 現存,令7. 4. 1,歯,病院,,,,,,,,,,,,,,

372.0,11 / 釜歯055,3055.0,9.0,藤井デンタルクリニック,〒026－0021,釜石市只越町３丁目５番地１５号,019-327-8841 / 組織変更 / 令7. 4. 1,医療法人社団慈敬会　理事長　藤井　純,近藤　央樹 / 現存,令7. 4. 1,歯,診療所,,,,,,,,,,,,,,

373.0,13 / 二歯7,3007.0,6.0,窪島歯科医院,〒028－6101,二戸市福岡字長嶺５５番地４,0195-23-2425 / 新規 / 令6. 11. 7,天日　常光,天日　常光 / 現存,昭45. 11. 7,歯,診療所,,,,,,,,,,,,,,

374.0,13 / 二歯12,3012.0,6.0,菅歯科,〒028－6101,二戸市福岡字橋場１８番地３,0195-23-5161 / 新規 / 令6. 8. 10,菅　弘志,菅　弘志 / 現存,昭57. 8. 10,歯,診療所,,,,,,,,,,,,,,

375.0,13 / 二歯15,3015.0,9.0,菅原歯科医院,〒028－5711,二戸市金田一字馬場１４７番地１,0195-27-3301 / 新規 / 令5. 9. 1,菅原　壽樹,菅原　壽樹 / 現存,昭62. 6. 3,歯,診療所,,,,,,,,,,,,,,

376.0,13 / 二歯18,3018.0,3.0,渡辺歯科医院,〒028－6105,二戸市堀野字長瀬２７番地２,0195-23-2052 / 移動 / 令6. 10. 3,渡　新悟,渡　新悟 / 現存,昭63. 10. 3,歯,診療所,,,,,,,,,,,,,,

377.0,13 / 二歯19,3019.0,1.0,国香歯科医院,〒028－6101,二戸市福岡字裏小路６番地,0195-23-2223 / 新規 / 令4. 4. 1,国香　雅彦,国香　雅彦 / 現存,平元. 4. 1,歯,診療所,,,,,,,,,,,,,,

378.0,13 / 二歯22,3022.0,5.0,沢藤歯科医院,〒028－6105,二戸市堀野字下タ川原７番地３,0195-25-4002 / 新規 / 令5. 10. 1,沢藤　太,沢藤　太 / 現存,平8. 10. 1,歯　小歯,診療所,,,,,,,,,,,,,,

379.0,13 / 二歯23,3023.0,3.0,曽根歯科医院,〒028－5711,二戸市金田一字野月２０２番地３,0195-27-3108 / 交代 / 令3. 12. 1,曽根　襄,曽根　襄 / 現存,平9. 12. 1,歯,診療所,,,,,,,,,,,,,,

380.0,13 / 二歯24,3024.0,1.0,森川歯科医院,〒028－6105,二戸市堀野字大畑３２番地１,0195-23-6361 / 組織変更 / 令3. 8. 1,医療法人陌仁会　理事長　森川　伸彦,森川　伸彦 / 現存,平15. 8. 1,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

381.0,13 / 二歯25,3025.0,8.0,國香歯科医院,〒028－6103,二戸市石切所字川原６０番地３,0195-23-2764 / 交代 / 令4. 4. 1,國香　智彦,國香　智彦 / 現存,平16. 4. 1,歯,診療所,,,,,,,,,,,,,,

382.0,13 / 二歯26,3026.0,6.0,関　歯科医院,〒028－6855,二戸市浄法寺町浄法寺３番地１,0195-38-2937 / 交代 / 令4. 9. 14,関　由貴夫,関　由貴夫 / 現存,平7. 9. 14,歯,診療所,,,,,,,,,,,,,,

383.0,13 / 二歯27,3027.0,4.0,右門歯科クリニック,〒028－6852,二戸市浄法寺町樋田３８番地２,0195-38-2288 / 新規 / 令4. 12. 6,小田島　右門,小田島　右門 / 現存,平7. 12. 6,歯　小歯　矯歯　歯外,診療所,,,,,,,,,,,,,,

384.0,13 / 二歯030,3030.0,8.0,医療法人　桜歩会　ますだ歯科クリニック,〒028－6103,二戸市石切所字荷渡２番地９,0195-26-8282 / 組織変更 / 令5. 10. 1,医療法人　桜歩会　理事長　桝田　俊之,桝田　俊之 / 現存,令5. 10. 1,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

385.0,13 / 二歯031,3031.0,6.0,みさわ歯科医院,〒028－6103,二戸市石切所字前小路１番地５,0195-43-3115 / 組織変更 / 令6. 9. 1,医療法人ＭＤＯ　理事長　三澤　孝佳,三澤　孝佳 / 現存,令6. 9. 1,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

386.0,14 / 八歯2,3002.0,5.0,前田歯科医院,〒028－7405,八幡平市平舘第９地割２３８番地１,0195-74-3545 / 新規 / 令5. 9. 1,前田　光義,前田　光義 / 現存,昭62. 8. 6,歯,診療所,,,,,,,,,,,,,,

387.0,14 / 八歯3,3003.0,3.0,一戸歯科クリニック,〒028－7111,八幡平市大更第２４地割３０番地,0195-75-1411 / 新規 / 令6. 4. 5,一戸　晃,一戸　晃 / 現存,平9. 4. 5,歯,診療所,,,,,,,,,,,,,,

388.0,14 / 八歯4,3004.0,1.0,岡田歯科医院,〒028－7111,八幡平市大更２５地割１１７番地２,0195-76-3613 / 交代 / 令6. 5. 1,岡田　喜明,岡田　喜明 / 現存,平9. 5. 1,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

