id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24


573.0,15-1040-8 / 奥医40,ひばりが丘クリニック,〒023－0863,奥州市水沢川端２０番地３,0197-22-8228,鈴木　密雄,鈴木　密雄,平8. 3. 18 / 新規 / 令5. 3. 18,内,診療所 / 現存,,,,,,,,,,,,,,

574.0,15-1042-4 / 奥医42,岩手県立胆沢病院,〒023－0864,奥州市水沢字龍ヶ馬場６１番地,0197-24-4121,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,鈴木　俊郎,平9. 3. 1 / 移動 / 令6. 3. 1,一般　　    337 / 結核　　      9 / 内　脳内　消化器内科　循環器内科　腎臓内科　精　小　外　整外　脳外　呼外　心外　皮　ひ　産婦　眼　耳い　放　麻　呼内　リハ　血液内科　乳腺外科　消化器外科　病理,病院 / 現存,,,,,,,,,,,,,,

575.0,15-1044-0 / 奥医44,耳鼻咽喉科　樋口医院,〒023－0033,奥州市水沢字不断町１１番地,0197-23-2034,樋口　明文,樋口　明文,平10. 11. 9 / 新規 / 令4. 11. 9,耳い　気食,診療所 / 現存,,,,,,,,,,,,,,

576.0,15-1045-7 / 奥医45,桜井医院,〒023－0054,奥州市水沢字吉小路３番地,0197-23-7151,医療法人社団桜井医院　理事長　岩崎　雅,岩崎　雅,平11. 4. 1 / その他 / 令5. 9. 1,一般　　      9 / 皮　内,診療所 / 現存,,,,,,,,,,,,,,

577.0,15-1046-5 / 奥医46,さとう内科クリニック,〒023－0865,奥州市水沢字桜屋敷２５１番地,0197-51-1571,佐藤　清紀,佐藤　清紀,平12. 9. 1 / 新規 / 令6. 9. 1,内,診療所 / 現存,,,,,,,,,,,,,,

578.0,15-1047-3 / 奥医47,亀井眼科,〒023－0851,奥州市水沢南町２番２５号,0197-23-5845,亀井　俊也,亀井　俊也,平13. 1. 1 / 交代 / 令7. 1. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

579.0,15-1048-1 / 奥医48,亀井内科消化器クリニック,〒023－0825,奥州市水沢台町１番４７号,0197-24-3155,医療法人　亀井クリニック　理事長　亀井　將人,亀井　將人,平13. 7. 1 / 組織変更 / 令元. 7. 1,内　呼　消　循,診療所 / 現存,,,,,,,,,,,,,,

580.0,15-1049-9 / 奥医49,平間産婦人科,〒023－0827,奥州市水沢太日通り二丁目２番３号,0197-24-6601,平間　隆之,平間　隆之,平13. 8. 1 / 移動 / 令元. 8. 1,産婦,診療所 / 現存,,,,,,,,,,,,,,

581.0,15-1051-5 / 奥医51,井筒医院,〒023－0106,奥州市水沢羽田町久保５番地,0197-23-2971,社団医療法人啓愛会　理事長　井筒　岳,高橋　伸一郎,平14. 11. 1 / 新規 / 令2. 11. 1,内　外,診療所 / 現存,,,,,,,,,,,,,,

582.0,15-1052-3 / 奥医52,レディースクリニック　清水医院,〒023－0817,奥州市水沢宮下町４０番地,0197-24-6647,清水　良明,清水　良明,平16. 4. 1 / 交代 / 令4. 4. 1,産婦　麻,診療所 / 現存,,,,,,,,,,,,,,

583.0,15-1053-1 / 奥医53,青木眼科クリニック,〒023－0827,奥州市水沢太日通り一丁目４番２０号,0197-23-2371,青木　泉,青木　泉,平16. 5. 1 / 移動 / 令4. 5. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

584.0,15-1054-9 / 奥医54,あてるい整形外科クリニック,〒023－0003,奥州市水沢佐倉河字東沖の目９１番地１,0197-51-6788,金子　勝一,金子　勝一,平16. 6. 30 / 新規 / 令4. 6. 30,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

585.0,15-1055-6 / 奥医55,野呂外科泌尿器科医院,〒023－0052,奥州市水沢字搦手丁２４番地６,0197-24-1111,医療法人仁良会　理事長　野呂　一夫,野呂　一夫,平16. 11. 29 / 新規 / 令4. 11. 29,ひ　外　内,診療所 / 現存,,,,,,,,,,,,,,

586.0,15-1056-4 / 奥医56,鈴木内科消化器科クリニック,〒023－0811,奥州市水沢字寺小路２６番地１,0197-51-6399,鈴木　教敬,鈴木　教敬,平16. 12. 6 / 新規 / 令4. 12. 6,内　呼　消　循,診療所 / 現存,,,,,,,,,,,,,,

587.0,15-1059-8 / 奥医59,内科板倉医院,〒023－0833,奥州市水沢上姉体六丁目１番８号,0197-28-1117,板倉　康太郎,板倉　康太郎,平17. 12. 17 / 新規 / 令5. 12. 17,内　呼　心内,診療所 / 現存,,,,,,,,,,,,,,

588.0,15-1062-2 / 奥医62,岩手県立江刺病院,〒023－1103,奥州市江刺西大通り５番２３号,0197-35-2181,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,川村　秀司,昭56. 1. 1 / 移動 / 令5. 1. 1,一般　　 / 一般     60 / 結核　　     15 / 内　消化器内科　循環器内科　小　外　整外　脳外　皮　ひ　産婦　眼　リハ　麻,病院 / 現存,,,,,,,,,,,,,,

589.0,15-1066-3 / 奥医66,たかはし内科医院,〒023－1111,奥州市江刺大通り１番３０号,0197-35-6668,髙橋　秀年,髙橋　秀年,平元. 12. 13 / 新規 / 令4. 12. 13,内　皮　リハ,診療所 / 現存,,,,,,,,,,,,,,

590.0,15-1067-1 / 奥医67,奥州市国民健康保険直営診療所,〒023－1551,奥州市江刺米里字八幡７２番地１,0197-38-2127,奥州市長　倉成　淳,佐藤　直夫,平8. 12. 1 / 移動 / 令5. 12. 1,内,診療所 / 現存,,,,,,,,,,,,,,

591.0,15-1070-5 / 奥医70,谷口耳鼻咽喉科医院,〒023－1111,奥州市江刺大通り５番２２号,0197-35-2927,谷口　和彦,谷口　和彦,平9. 6. 1 / 交代 / 令6. 6. 1,耳い　アレ,診療所 / 現存,,,,,,,,,,,,,,

592.0,15-1072-1 / 奥医72,関谷医院,〒023－1111,奥州市江刺大通り５番２０号,0197-35-3511,医療法人社団龍彦会　理事長　関谷　敏彦,関谷　敏彦,平10. 12. 1 / 組織変更 / 令4. 12. 1,内　リハ　放,診療所 / 現存,,,,,,,,,,,,,,

593.0,15-1073-9 / 奥医73,医療法人如水会　すずめ眼科江刺,〒023－1103,奥州市江刺西大通り１０番７号,0197-31-1522,医療法人如水会　理事長　鈴木　武敏,鈴木　武敏,平11. 9. 13 / 新規 / 令5. 9. 13,眼,診療所 / 現存,,,,,,,,,,,,,,

594.0,15-1074-7 / 奥医74,菊地内科胃腸科こどもクリニック,〒023－1104,奥州市江刺豊田町二丁目１番１号,0197-35-2622,菊地　一博,菊地　一博,平12. 2. 1 / 交代 / 令6. 2. 1,内　胃　小,診療所 / 現存,,,,,,,,,,,,,,

595.0,15-1075-4 / 奥医75,ひらた外科内科クリニック,〒023－1131,奥州市江刺愛宕字観音堂沖４０１番地６,0197-31-1331,医療法人　四照会　理事長　平田　雄大,平田　雄大,平14. 3. 1 / 組織変更 / 令2. 3. 1,外　内　整外　皮　こう,診療所 / 現存,,,,,,,,,,,,,,

596.0,15-1077-0 / 奥医77,玉澤リハビリ整形外科,〒023－1101,奥州市江刺岩谷堂字二本木７１番地１,0197-35-8801,玉澤　佳和,玉澤　佳和,平16. 3. 10 / 交代 / 令4. 3. 10,内　消　外　整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

597.0,15-1079-6 / 奥医79,美希病院,〒029－4201,奥州市前沢古城字丑沢上野１００番地,0197-56-6111,社団医療法人啓愛会　理事長　井筒　岳,井筒　大人,昭53. 12. 1 / 新規 / 令5. 12. 1,一般　　 / 一般    149 / 療養 / 療養    100 / 内　外　整外　リハ　ひ　皮　小　循環器内科　放　呼内　漢方内科　糖尿病内科,病院 / 療養病床 / 現存,,,,,,,,,,,,,,

598.0,15-1081-2 / 奥医81,奥州市国民健康保険前沢診療所,〒029－4208,奥州市前沢字立石１８０番地１,0197-41-3200,奥州市長　倉成　淳,鈴木　順,平10. 5. 18 / 新規 / 令4. 5. 18,一般　　     19 / 内　呼内　消化器内科　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

599.0,15-1082-0 / 奥医82,おいかわ耳鼻咽喉科医院,〒029－4211,奥州市前沢駅東二丁目９番地１,0197-41-3387,及川　尚,及川　尚,平12. 7. 17 / 新規 / 令6. 7. 17,耳い,診療所 / 現存,,,,,,,,,,,,,,

600.0,15-1083-8 / 奥医83,たかはし内科胃腸科クリニック,〒029－4208,奥州市前沢字二十人町８番地２,0197-41-3883,高橋　幸晴,高橋　幸晴,平15. 4. 7 / 新規 / 令3. 4. 7,内　胃　リハ,診療所 / 現存,,,,,,,,,,,,,,

601.0,15-1084-6 / 奥医84,下河辺胃腸科クリニック,〒029－4204,奥州市前沢字長檀１０１番地,0197-41-3761,小野寺　剛士,小野寺　剛士,平16. 1. 5 / 新規 / 令4. 1. 5,内　胃,診療所 / 現存,,,,,,,,,,,,,,

602.0,15-1086-1 / 奥医86,小山診療所,〒023－0402,奥州市胆沢小山字道場３６番地１,0197-47-0320,鈴木　密雄,鈴木　密雄,昭63. 6. 1 / 新規 / 令6. 6. 1,内　小,診療所 / 現存,,,,,,,,,,,,,,

603.0,15-1087-9 / 奥医87,奥州市国民健康保険まごころ病院,〒023－0401,奥州市胆沢南都田字大持４０番地,0197-46-2121,奥州市長　倉成　淳,伊藤　正博,平8. 4. 1 / 移動 / 令5. 9. 1,一般　　 / 一般     48 / 内　消　循　小　外　整外　歯外,病院 / 現存,,,,,,,,,,,,,,

604.0,15-1088-7 / 奥医88,奥州市国民健康保険衣川診療所,〒029－4332,奥州市衣川古戸４８番地３,0197-52-3500,奥州市長　倉成　淳,高橋　久行,平元. 11. 1 / 移動 / 令4. 11. 1,一般　　 / 一般     19 / 内　リハ,診療所 / 現存,,,,,,,,,,,,,,

605.0,15-1100-0 / 奥医100,及川整形外科クリニック,〒023－1102,奥州市江刺八日町一丁目１番３２号,0197-35-2917,医療法人及川整形外科クリニック　理事長　及川　博,及川　博,平19. 4. 1 / 組織変更 / 令7. 4. 1,整外　リウ　リハ,診療所 / 現存,,,,,,,,,,,,,,

606.0,15-1104-2 / 奥医104,産婦人科おいなお医院,〒023－1101,奥州市江刺岩谷堂字小境１１番,0197-34-3033,及川　直弘,及川　直弘,平19. 12. 10 / 新規 / 令元. 12. 10,一般　　 / 一般     11 / 産婦,診療所 / 現存,,,,,,,,,,,,,,

607.0,15-1105-9 / 奥医105,奥州金ヶ崎休日診療所,〒023－0032,奥州市水沢字多賀２１番地の１,0197-25-3935,奥州金ヶ崎行政事務組合　管理者　倉成　淳,本田　健一,平20. 4. 1 / 新規 / 令2. 4. 1,内　外,診療所 / 現存,,,,,,,,,,,,,,

608.0,15-1106-7 / 奥医106,見分森・丸田クリニック,〒023－0402,奥州市胆沢小山字川北３５番地１,0197-24-6546,丸田　純一,丸田　純一,平20. 5. 10 / 新規 / 令2. 5. 10,婦,診療所 / 現存,,,,,,,,,,,,,,

609.0,15-1108-3 / 奥医108,水沢キッズクリニック,〒023－0801,奥州市水沢字横町９４番地,0197-51-1770,菅原　久江,菅原　久江,平20. 6. 16 / 新規 / 令2. 6. 16,小,診療所 / 現存,,,,,,,,,,,,,,

610.0,15-1110-9 / 奥医110,石川内科循環器クリニック,〒023－0826,奥州市水沢中田町４番４７号,0197-22-5000,医療法人石川内科循環器クリニック　理事長　石川　健,石川　健,平20. 9. 1 / 組織変更 / 令2. 9. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,

611.0,15-1113-3 / 奥医113,田村川上医院,〒029－4208,奥州市前沢七日町裏８６番地１,0197-47-3946,田村　健,田村　健,平24. 3. 2 / 新規 / 令6. 3. 2,内　ひ　外　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

612.0,15-1114-1 / 奥医114,かじかわクリニック,〒023－0003,奥州市水沢佐倉河字慶徳２６番地１,0197-47-4733,梶川　恒雄,梶川　恒雄,平24. 4. 17 / 新規 / 令6. 4. 17,ひ　内　皮　外,診療所 / 現存,,,,,,,,,,,,,,

613.0,15-1115-8 / 奥医115,前沢眼科クリニック,〒029－4204,奥州市前沢向田一丁目２０番地１,0197-41-3888,医療法人前沢眼科クリニック　理事長　北條　昌芳,北條　昌芳,平24. 4. 1 / 組織変更 / 令6. 4. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

614.0,15-1118-2 / 奥医118,さくらクリニック,〒023－0802,奥州市水沢字大畑小路２７番地１,0197-51-7600,医療法人のんびり　理事長　阿部　佐倉,阿部　佐倉,平25. 4. 18 / 移動 / 令7. 4. 18,精　心内,診療所 / 現存,,,,,,,,,,,,,,

615.0,15-1119-0 / 奥医119,さとう整形外科・リウマチ科クリニック,〒029－4204,奥州市前沢向田一丁目１６番地１,0197-41-3456,医療法人　さとう整形外科・リウマチ科クリニック　理事長　佐藤　信幸,佐藤　信幸,平25. 5. 1 / 組織変更 / 令7. 5. 1,整外　リウ　リハ,診療所 / 現存,,,,,,,,,,,,,,

616.0,15-1120-8 / 奥医120,水沢みなみ皮フ科,〒023－0841,奥州市水沢真城字杉山下７０－１,0197-47-4771,医療法人　水沢みなみ皮フ科　理事長　佐々木　喜教,佐々木　喜教,平25. 8. 1 / 組織変更 / 令元. 8. 1,皮　アレ,診療所 / 現存,,,,,,,,,,,,,,

617.0,15-1121-6 / 奥医121,柏木医院,〒023－1124,奥州市江刺六日町５－７,0197-35-2433,柏木　満,柏木　満,平26. 4. 1 / 交代 / 令2. 4. 1,内　小,診療所 / 休止,,,,,,,,,,,,,,

618.0,15-1122-4 / 奥医122,水沢形成外科医院,〒023－0003,奥州市水沢佐倉河字慶徳４１－１,0197-47-4700,李　陽成,李　陽成,平26. 10. 20 / 新規 / 令2. 10. 20,形外　美外,診療所 / 現存,,,,,,,,,,,,,,

619.0,15-1123-2 / 奥医123,奥州金ケ崎夜間診療所,〒023－0032,奥州市水沢多賀２１－１,0197-25-3935,奥州金ケ崎行政事務組合　管理者　倉成　淳,梶川　恒雄,平27. 4. 1 / 組織変更 / 令3. 4. 1,小　内,診療所 / 現存,,,,,,,,,,,,,,

620.0,15-1124-0 / 奥医124,本田胃腸内科,〒023－0816,奥州市水沢西町４－２１,0197-23-7581,医療法人　本田医院　理事長　本田　健一,本田　健一,平27. 4. 1 / 組織変更 / 令3. 4. 1,内視鏡内科、腎臓内科、内、消化器内科,診療所 / 現存,,,,,,,,,,,,,,

621.0,15-1125-7 / 奥医125,竹花乳腺クリニック,〒023－0852,奥州市水沢山崎町８番１号,0197-24-7000,竹花　教,竹花　教,平27. 5. 15 / 新規 / 令3. 5. 15,乳腺外科　内分泌外科　外科,診療所 / 現存,,,,,,,,,,,,,,

622.0,15-1129-9 / 奥医129,たかはし整形外科スポーツクリニック,〒029－4208,奥州市前沢二十人町８番２号,0197-47-6788,高橋　幸洋,高橋　幸洋,平29. 4. 1 / 新規 / 令5. 4. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

623.0,15-1130-7 / 奥医130,亀井整形外科クリニック,〒023－0822,奥州市水沢東中通り二丁目４番２４－１号,0197-34-3355,亀井　陽一,亀井　陽一,平30. 4. 1 / 新規 / 令6. 4. 1,整外,診療所 / 現存,,,,,,,,,,,,,,

624.0,15-1131-5 / 奥医131,小見レディースクリニック,〒023－0053,奥州市水沢大手町四丁目８番地,0197-24-6657,小見　英夫,小見　英夫,平30. 7. 1 / 交代 / 令6. 7. 1,婦　産　不妊診療科　女性内科,診療所 / 現存,,,,,,,,,,,,,,

625.0,15-1132-3 / 奥医132,ながの内科クリニック,〒023－0003,奥州市水沢佐倉河五反町９２番地１,0197-34-1161,長野　雅史,長野　雅史,平30. 9. 1 / 新規 / 令6. 9. 1,内　消化器内科（内視鏡内科）,診療所 / 現存,,,,,,,,,,,,,,

626.0,15-1133-1 / 奥医133,いとうファミリークリニック,〒023－1103,奥州市江刺西大通り１１番１４号,0197-35-0035,医療法人社団ＩＦＧ　理事長　伊藤　雄,伊藤　雄,平31. 4. 1 / 組織変更 / 令7. 4. 1,内　皮膚科、美容皮膚科　小　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

627.0,15-1136-4 / 奥医136,医療法人社団正明会　千田内科クリニック,〒029－4204,奥州市前沢向田一丁目１６番地３,0197-47-4571,医療法人社団正明会　理事長　千田　正樹,千田　正樹,令3. 4. 1 / 組織変更 / 令3. 4. 1,内　呼内　消化器内科　循環器内科　糖尿病内科,診療所 / 現存,,,,,,,,,,,,,,

628.0,15-1137-2 / 奥医137,胃腸クリニック,〒023－0804,奥州市水沢谷地明円５３番地１,0197-25-5055,小野寺　美緒,小野寺　美緒,令5. 9. 1 / 新規 / 令5. 9. 1,内　肝臓内科　消化器内科　糖尿病内科,診療所 / 現存,,,,,,,,,,,,,,

629.0,15-1138-0 / 奥医138,佐藤クリニック,〒023－0034,奥州市水沢字川口町２７番地３,0197-51-3333,医療法人サンフラワー　理事長　佐藤　英俊,佐藤　英俊,令6. 4. 1 / 組織変更 / 令6. 4. 1,内　循環器内科　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

630.0,15-1139-8 / 奥医139,奥州きくち整形外科クリニック,〒023－0856,奥州市水沢西上野町３番地３,019-747-5073,菊地　将,菊地　将,令7. 5. 1 / 新規 / 令7. 5. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,

631.0,16-1003-4 / 滝医3,栃内第二病院,〒020－0778,滝沢市大釜吉水１０３番地１,019-684-1111,医療法人巖心会　理事長　栃内　秀彦,栃内　秀彦,昭57. 1. 18 / 新規 / 令6. 1. 18,一般　　 / 一般    144 / 整外　内　脳外　神内　リウ　外　麻　リハ　歯　歯外　呼吸器・アレルギー膠原病内科,病院 / 現存,,,,,,,,,,,,,,

632.0,16-1006-7 / 滝医6,土井尻医院,〒020－0771,滝沢市大釜竹鼻１６３番地１５,019-684-1325,土井尻　健一,土井尻　健一,昭60. 4. 22 / 交代 / 令6. 4. 22,循環器内科　脳内　内,診療所 / 現存,,,,,,,,,,,,,,

633.0,16-1007-5 / 滝医7,かなもり神経科内科クリニック,〒020－0637,滝沢市高屋敷平１１番地３９,019-684-2777,社団医療法人池田記念会　理事長　林　義智,八重樫　琢哉,平8. 12. 1 / 新規 / 令5. 12. 1,精　内　心内,診療所 / 現存,,,,,,,,,,,,,,

634.0,16-1008-3 / 滝医8,高橋内科胃腸科クリニック,〒020－0611,滝沢市巣子１１８６番地１４,019-688-8111,高橋　真,高橋　真,平10. 4. 23 / 新規 / 令4. 4. 23,内　胃,診療所 / 現存,,,,,,,,,,,,,,

635.0,16-1009-1 / 滝医9,植田内科消化器科医院,〒020－0633,滝沢市穴口１８３番地３,019-643-5511,植田　修,植田　修,平11. 1. 23 / 新規 / 令5. 1. 23,内　胃　消,診療所 / 現存,,,,,,,,,,,,,,

636.0,16-1010-9 / 滝医10,松尾皮膚科,〒020－0632,滝沢市牧野林１０１０番地１１,019-699-2020,松尾　尚,松尾　尚,平11. 3. 8 / 新規 / 令5. 3. 8,皮,診療所 / 現存,,,,,,,,,,,,,,

637.0,16-1011-7 / 滝医11,木村内科クリニック,〒020－0638,滝沢市土沢３１０番地１０２,019-699-1260,木村　秀孝,木村　秀孝,平11. 4. 19 / 新規 / 令5. 9. 1,内　呼　胃　循,診療所 / 現存,,,,,,,,,,,,,,

638.0,16-1012-5 / 滝医12,飯島医院,〒020－0668,滝沢市鵜飼狐洞１番地２７７,019-684-1001,医療法人飯島医院　理事長　飯島　信,飯島　信,平13. 1. 1 / 組織変更 / 令7. 1. 1,外　内　消,診療所 / 現存,,,,,,,,,,,,,,

639.0,16-1013-3 / 滝医13,サマリヤ眼科クリニック,〒020－0611,滝沢市巣子１１５５番地８,019-688-8158,坂本　淳,坂本　淳,平13. 6. 1 / 新規 / 令7. 6. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

640.0,16-1014-1 / 滝医14,金井耳鼻咽喉科クリニック,〒020－0627,滝沢市狼久保６８９番５,019-694-9222,金井　猛,金井　猛,平15. 7. 23 / 新規 / 令3. 7. 23,耳い　気食　アレ,診療所 / 現存,,,,,,,,,,,,,,

641.0,16-1015-8 / 滝医15,立本整形外科いたみのクリニック,〒020－0633,滝沢市穴口３２５番地７,019-605-3888,医療法人翔悠会　理事長　立本　仁,立本　仁,平17. 4. 1 / 組織変更 / 令5. 9. 1,整外,診療所 / 現存,,,,,,,,,,,,,,

642.0,16-1016-6 / 滝医16,こんの神経内科・脳神経外科クリニック,〒020－0632,滝沢市牧野林１０１０番地４,019-699-1111,医療法人館　理事長　紺野　敏昭,紺野　敏昭,平17. 8. 1 / 組織変更 / 令5. 9. 1,脳内　脳外　リハ　内,診療所 / 現存,,,,,,,,,,,,,,

643.0,16-1017-4 / 滝医17,ゆとりが丘クリニック,〒020－0638,滝沢市土沢５４１番地,019-699-1122,医療法人北点舎　理事長　高橋　清実,髙橋　邦尚,平18. 2. 1 / 組織変更 / 令6. 2. 1,内　呼　胃　放,診療所 / 現存,,,,,,,,,,,,,,

644.0,16-1018-2 / 滝医18,あべ整形外科医院,〒020－0611,滝沢市巣子１１５６番地２２,019-688-1600,医療法人柿の実会　理事長　阿部　克久,阿部　克久,平18. 8. 1 / 組織変更 / 令6. 8. 1,整外　外　リハ　リウ　皮,診療所 / 現存,,,,,,,,,,,,,,

645.0,16-1019-0 / 滝医19,山口クリニック,〒020－0633,滝沢市穴口３７７番地１,019-641-6818,医療法人山口クリニック　理事長　山口　淑子,山口　淑子,平19. 3. 1 / 組織変更 / 令7. 3. 1,小,診療所 / 現存,,,,,,,,,,,,,,

646.0,16-1021-6 / 滝医21,杉江内科クリニック,〒020－0622,滝沢市野沢６２番地１０１７,019-656-9177,杉江　尚,杉江　尚,平20. 10. 1 / 新規 / 令2. 10. 1,内　呼　胃　循　放　アレ,診療所 / 現存,,,,,,,,,,,,,,

647.0,16-1023-2 / 滝医23,医療法人社団松誠会　滝沢中央病院,〒020－0664,滝沢市鵜飼笹森４２番地２,019-684-1151,医療法人社団　松誠会　理事長　伊藤　浩信,山内　広平,平28. 2. 1 / 移動 / 令4. 2. 1,一般　　     40 / 療養　　     46 / 内　外　乳腺外科　婦　皮　呼内　リハ　糖尿病内科　内視鏡内科　総合診療科　循環器内科　　アレ　整外,病院 / 現存,,,,,,,,,,,,,,

648.0,16-1025-7 / 滝医025,巣子こどもクリニック,〒020－0627,滝沢市狼久保６８８番地１,019-681-7217,医療法人　山口クリニック　理事長　山口　淑子,小西　峯生,令6. 2. 24 / 新規 / 令6. 2. 24,小,診療所 / 現存,,,,,,,,,,,,,,

649.0,21-1012-5 / 岩医12,岩手県立中央病院附属南山形診療所,〒028－4211,岩手郡岩手町川口第２８地割１３番地のイ号字桜,0195-62-9011,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,千葉　覚,昭35. 7. 11 / 新規 / 令5. 9. 1,内,診療所 / 現存,,,,,,,,,,,,,,

650.0,21-1039-8 / 岩医39,上原小児科医院,〒020－0536,岩手郡雫石町八卦１番地１６,019-692-3907,上原　充郎,上原　充郎,昭49. 7. 1 / 新規 / 令4. 7. 1,一般　　      9 / 小,診療所 / 現存,,,,,,,,,,,,,,

651.0,21-1069-5 / 岩医69,篠村医院,〒020－0524,岩手郡雫石町寺の下１０５番地１２,019-692-5151,篠村　達雅,篠村　達雅,昭58. 4. 11 / 新規 / 令4. 4. 11,胃　外　こう,診療所 / 現存,,,,,,,,,,,,,,

652.0,21-1075-2 / 岩医75,鶯宿温泉病院,〒020－0573,岩手郡雫石町大字南畑第３２地割字南桝沢２６５番地,019-695-2321,社団医療法人康生会　理事長　田中　由紀子,瀬川　泰幸,昭60. 7. 1 / 組織変更 / 令6. 7. 1,療養　　 / 療養     88 / 整外　消　循　外　内　リハ　リウ　麻,病院 / 現存,,,,,,,,,,,,,,

653.0,21-1079-4 / 岩医79,篠村泌尿器科クリニック,〒020－0524,岩手郡雫石町寺の下１０２番地７,019-692-1285,篠村　五雅,篠村　五雅,昭63. 6. 20 / 新規 / 令6. 6. 20,ひ,診療所 / 現存,,,,,,,,,,,,,,

654.0,21-1091-9 / 岩医91,いわてリハビリテーションセンター,〒020－0503,岩手郡雫石町七ツ森１６番地２４３,019-692-5800,岩手県知事　達増　拓也,佐藤　義朝,平5. 10. 1 / 新規 / 令5. 10. 1,一般　　 / 一般    100 / リハ　整外　脳外　脳内　歯,病院 / 現存,,,,,,,,,,,,,,

655.0,21-1094-3 / 岩医94,佐々木医院,〒028－4301,岩手郡岩手町大字沼宮内第７地割４８番地１１,0195-62-2234,医療法人佐々木医院　理事長　佐々木　久夫,佐々木　久夫,平6. 9. 1 / 新規 / 平30. 9. 1,内,診療所 / 現存,,,,,,,,,,,,,,

656.0,21-1096-8 / 岩医96,佐渡医院,〒028－4307,岩手郡岩手町大字五日市第１０地割１７５番地１５,0195-62-3211,医療法人徳政堂　理事長　佐渡　豊,佐渡　豊,平7. 3. 1 / 組織変更 / 令4. 3. 1,一般　　      4 / 療養 / 介護     15 / 脳外　内　心内　外　整外,診療所 / 現存,,,,,,,,,,,,,,

657.0,21-1118-0 / 岩医118,塚谷医院,〒028－4303,岩手郡岩手町大字江刈内第１０地割４５番地１,0195-62-1155,医療法人朔北会　理事長　塚谷　栄紀,塚谷　栄紀,平12. 1. 1 / 組織変更 / 令6. 1. 1,内　小　婦,診療所 / 現存,,,,,,,,,,,,,,

658.0,21-1119-8 / 岩医119,小豆嶋眼科クリニック,〒028－4307,岩手郡岩手町大字五日市第１０地割１３０番地９,0195-61-1117,医療法人慶正会　理事長　小豆嶋　正博,小豆嶋　純子,平12. 3. 1 / 新規 / 令6. 3. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

659.0,21-1125-5 / 岩医125,岩手沼宮内クリニック,〒028－4304,岩手郡岩手町大字子抱第５地割６番８,0195-61-2025,医療法人　青松会　理事長　前田　憲一,前田　憲一,平14. 3. 18 / 新規 / 令2. 3. 18,透析　ひ　内　外,診療所 / 現存,,,,,,,,,,,,,,

660.0,21-1138-8 / 岩医138,盛岡医療生活協同組合　さわやかクリニック,〒028－4303,岩手郡岩手町江刈内第１０地割４７番２,0195-62-2043,盛岡医療生活協同組合　理事長　田村　茂,伊藤　俊一,平17. 11. 1 / 移動 / 令5. 11. 1,内　消　循　耳い　リハ,診療所 / 現存,,,,,,,,,,,,,,

661.0,21-1145-3 / 岩医145,雫石町立雫石診療所,〒020－0542,岩手郡雫石町万田渡７４番地１,019-692-3155,雫石町長　猿子　恵久,七海　敏之,平19. 4. 1 / 新規 / 令7. 4. 1,一般　　 / 一般     19 / 内,診療所 / 現存,,,,,,,,,,,,,,

662.0,21-1148-7 / 岩医148,医療法人社団　銀河　雫石大森クリニック,〒020－0541,岩手郡雫石町千刈田７９番２,019-691-2345,医療法人社団銀河　理事長　大森　浩明,大森　浩明,平20. 4. 1 / 組織変更 / 令2. 4. 1,内　胃　外　こう　眼,診療所 / 現存,,,,,,,,,,,,,,

663.0,21-1151-1 / 岩医151,岩手県立中央病院附属沼宮内地域診療センター,〒028－4307,岩手郡岩手町大字五日市第１０地割４番地７,0195-62-2511,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,千葉　覚,平23. 4. 1 / 組織変更 / 令5. 4. 1,一般　　 / 一般     19 / 内　外　整外　リハ,診療所 / 現存,,,,,,,,,,,,,,

664.0,21-1152-9 / 岩医152,北上脳神経外科クリニック,〒028－4307,岩手郡岩手町大字五日市第１１地割７９番地６５,0195-61-3636,医療法人明恵会　理事長　北上　明,北上　明,平23. 6. 1 / 組織変更 / 令5. 6. 1,脳外　内　神内　リハ　整外　外,診療所 / 現存,,,,,,,,,,,,,,

