id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
1204.0,5312834,新寺内科,〒984－0051,仙台市若林区新寺１丁目８番１－２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-355-9623,石川　泉,石川　泉 / 新規 / 令6. 9. 1,平30. 9. 1,内　小 / 現存,診療所,,,,,,,,,,,,,,
1205.0,5312859,しんてらこどもクリニック,〒984－0051,仙台市若林区新寺一丁目８番１号コープエステート新寺ビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-298-6188,医療法人誠仁会　理事長　青海　仁,青海　仁 / 組織変更 / 令7. 1. 1,平31. 1. 1,小 / 現存,診療所,,,,,,,,,,,,,,
1206.0,5312867,杜の里内科クリニック,〒984－0030,仙台市若林区荒井東２丁目１２番地の７ / 常　勤:　　　 2 / (医　　　　 2),022-762-8281,社会福祉法人杜の里福祉会　理事長　山崎　和彦,今野　昌俊 / 新規 / 令7. 6. 1,令元. 6. 1,内　脳内　リハ / 現存,診療所,,,,,,,,,,,,,,
1207.0,5312875,なみ皮ふ科クリニック,〒984－0063,仙台市若林区石名坂５番地 / 常　勤:　　　 1 / (医　　　　 1),022-797-6839,鍵本　香子,鍵本　香子 / 新規 / 令7. 7. 2,令元. 7. 2,皮 / 現存,診療所,,,,,,,,,,,,,,
1208.0,5312883,やまだクリニック,〒984－0827,仙台市若林区南小泉２丁目１４－１７ / 常　勤:　　　 1 / (医　　　　 1),022-352-3655,医療法人山樹会　理事長　山田　亜樹,山田　亜樹 / 組織変更 / 令7. 7. 1,令元. 7. 1,内　循環器内科　呼内 / 現存,診療所,,,,,,,,,,,,,,
1209.0,5312891,やまと内科クリニック,〒984－0017,仙台市若林区なないろの里１丁目１５番地の１１ / 常　勤:　　　 2 / (医　　　　 2),022-766-8521,医療法人双桜会　理事長　大和　博,大和　博 / 組織変更 / 令元. 8. 1,令元. 8. 1,内科　糖尿病内科　神内　呼内 / 現存,診療所,,,,,,,,,,,,,,
1210.0,5312917,すがわら皮ふ科,〒984－0032,仙台市若林区荒井４丁目１２番７号 / 常　勤:　　　 1 / (医　　　　 1),022-357-0567,医療法人緑梓会　理事長　菅原　正幸,菅原　正幸 / 組織変更 / 令2. 1. 1,令2. 1. 1,皮 / 現存,診療所,,,,,,,,,,,,,,
1211.0,5312925,あべこども・アレルギークリニック,〒984－0017,仙台市若林区なないろの里１丁目１５番地の１５ / 常　勤:　　　 1 / (医　　　　 1),022-349-5486,医療法人あべこども・アレルギークリニック　理事長　阿部　弘,阿部　弘 / 組織変更 / 令2. 1. 1,令2. 1. 1,小　アレ / 現存,診療所,,,,,,,,,,,,,,
1212.0,5312933,大橋記念薬師堂眼科クリニック,〒984－0047,仙台市若林区木ノ下３丁目１６番２１号薬師堂ＡＴＴＲＡビル　２階 / 常　勤:　　　 1 / (医　　　　 1),022-353-7355,医療法人社団暁宏会　理事長　山口　克宏,山口　慶子 / 新規 / 令2. 4. 27,令2. 4. 27,眼 / 現存,診療所,,,,,,,,,,,,,,
1213.0,5312958,みみ・はな・のどクリニックもも,〒984－0073,仙台市若林区荒町１２３番地１２３ビル３Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-796-0188,医療法人　恵信会　理事長　小澤　信義,小澤　大樹 / 交代 / 令2. 6. 1,令2. 6. 1,耳い　小児耳鼻いんこう科　アレ / 現存,診療所,,,,,,,,,,,,,,
1214.0,5312966,仙台薬師堂いしばし消化器内視鏡クリニック,〒984－0047,仙台市若林区木ノ下３－１６－２１　３階 / 常　勤:　　　 1 / (医　　　　 1),022-369-3763,石橋　潤一,石橋　潤一 / 新規 / 令2. 6. 1,令2. 6. 1,内科　内視鏡内科　肝臓内科　消化器内科　肛門内科 / 現存,診療所,,,,,,,,,,,,,,
1215.0,5312974,荒井西おおとも眼科,〒984－0017,仙台市若林区なないろの里１丁目１３－１ / 常　勤:　　　 1 / (医　　　　 1),022-349-5655,大友　孝昭,大友　孝昭 / 新規 / 令2. 6. 1,令2. 6. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
1216.0,5313006,せんだいＧ＆Ａクリニック,〒984－0030,仙台市若林区荒井東１丁目３－１ＥａｓｔＦｏｒｔ　２階 / 常　勤:　　　 1 / (医　　　　 1),022-781-7852,滑川　明男,滑川　明男 / 新規 / 令3. 10. 1,令3. 10. 1,精 / 現存,診療所,,,,,,,,,,,,,,
1217.0,5313014,荒井駅前のぐち内科クリニック,〒984－0030,仙台市若林区荒井東一丁目３番地の１ＥａｓｔＦｏｒｔ２－Ｄ / 常　勤:　　　 1 / (医　　　　 1),022-762-7221,医療法人壮健会　理事長　野口　哲也,野口　哲也 / 組織変更 / 令4. 1. 1,令4. 1. 1,内　消 / 現存,診療所,,,,,,,,,,,,,,
1218.0,5313022,なないろの里クリニック,〒984－0017,仙台市若林区なないろの里一丁目１９番４号メデルなないろの里１階 / 常　勤:　　　 1 / (医　　　　 1),022-352-7022,医療法人佳美会　理事長　佐々木　剛,佐々木　剛 / 組織変更 / 令4. 1. 1,令4. 1. 1,内　外　小 / 現存,診療所,,,,,,,,,,,,,,
1219.0,5313030,荒井駅前すずきクリニック,〒984－0030,仙台市若林区荒井東１丁目３－１イーストフォート２Ｆ－Ｂ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-352-0708,鈴木　弘実,鈴木　弘実 / 新規 / 令4. 4. 1,令4. 4. 1,皮　こう門内科 / 現存,診療所,,,,,,,,,,,,,,
1220.0,5313048,サンピア仙台健診クリニック,〒984－0016,仙台市若林区蒲町東４番地の２ / 常　勤:　　　 3 / (医　　　　 3) / 非常勤:　　　 7 / (医　　　　 7),022-282-7511,一般社団法人喜清会　代表理事　齋藤　喜平,長嶺　義秀 / 新規 / 令4. 5. 1,令4. 5. 1,内　婦　脳外 / 現存,診療所,,,,,,,,,,,,,,
1221.0,5313055,おろしまちクリニック　内科・内視鏡内科,〒984－0015,仙台市若林区卸町三丁目１番地２卸町コミュニティプラザ２階 / 常　勤:　　　 1 / (医　　　　 1),022-353-5725,医療法人　ＯＲＳ　理事長　野口　謙治,野口　謙治 / 組織変更 / 令4. 7. 1,令4. 7. 1,内　消化器内科　胃腸内科　内視鏡内科 / 現存,診療所,,,,,,,,,,,,,,
1222.0,5313063,やまと在宅診療所あゆみ仙台,〒984－0042,仙台市若林区大和町三丁目１０番１号内ケ﨑ビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　13 / (医　　　　13),022-766-8513,医療法人社団やまと　理事長　田上　佑輔,星野　智祥 / 交代 / 令4. 7. 1,令4. 7. 1,内　呼内　消　皮 / 現存,診療所,,,,,,,,,,,,,,
1223.0,5313071,卸町えきまえクリニック,〒984－0042,仙台市若林区大和町四丁目１９番２２号２階 / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 6 / (医　　　　 6),022-355-5560,一般社団法人あかざ　理事長　黒本　暁人,田中　峻希 / 新規 / 令4. 8. 1,令4. 8. 1,内　消　ひ　外 / 現存,診療所,,,,,,,,,,,,,,
1224.0,5313089,ファミリアクリニック　卸町,〒984－0042,仙台市若林区大和町四丁目１９－２２サンデー仙台卸町店２階 / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 2 / (医　　　　 2),022-369-3784,医療法人誠明昂会　理事長　大橋　威信,大橋　威信 / 新規 / 令4. 12. 1,令4. 12. 1,皮　美容皮膚科　小児皮膚科　アレ　形外 / 現存,診療所,,,,,,,,,,,,,,
1225.0,5313097,なないろ消化器・内視鏡クリニック,〒984－0017,仙台市若林区なないろの里３丁目４－１２ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-385-7763,支倉　翔太郎,支倉　翔太郎 / 新規 / 令5. 4. 1,令5. 4. 1,内　消　内視鏡内科 / 現存,診療所,,,,,,,,,,,,,,
1226.0,5313121,ＴＯＭクリニック,〒984－0053,仙台市若林区連坊小路４５－３鈴木コーポ１階 / 常　勤:　　　 1 / (医　　　　 1),022-797-4485,戸澤　智浩,戸澤　智浩 / 新規 / 令5. 12. 1,令5. 12. 1,内　心内 / 現存,診療所,,,,,,,,,,,,,,
1227.0,5313139,ながぬま内科胃腸内科クリニック,〒984－0831,仙台市若林区沖野７丁目４３－２９ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-781-2551,宮﨑　武文,宮﨑　武文 / 交代 / 令6. 4. 1,令6. 4. 1,内　胃　循　呼　皮　アレ / 現存,診療所,,,,,,,,,,,,,,
1228.0,5313147,仙台産業医科診療所,〒984－0011,仙台市若林区六丁の目西町１番４３号 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-288-7701,一般社団法人仙台産業医科診療所　代表理事　日出山　和信,宮川　英喜 / 交代 / 令6. 7. 1,令6. 7. 1,内 / 現存,診療所,,,,,,,,,,,,,,
1229.0,5313154,みうら内科・心臓血管クリニック,〒984－0048,仙台市若林区白萩町２９－３０ / 常　勤:　　　 1 / (医　　　　 1),022-762-5338,三浦　裕,三浦　裕 / 新規 / 令7. 4. 1,令7. 4. 1,内　循環器内科 / 現存,診療所,,,,,,,,,,,,,,
1230.0,5313162,たくまこどもクリニック,〒984－0036,仙台市若林区長喜城字山神４５番地の６ / 常　勤:　　　 1 / (医　　　　 1),022-355-7785,医療法人たくまこどもクリニック　理事長　松木　琢磨,松木　琢磨 / 組織変更 / 令7. 1. 1,令7. 1. 1,小 / 現存,診療所,,,,,,,,,,,,,,
1231.0,5313170,ピッコリーチェパパママクリニック,〒984－0042,仙台市若林区大和町四丁目２３番２４号 / 常　勤:　　　 2 / (医　　　　 2),022-762-9825,医療法人　惺夏会　理事長　及川　善嗣,及川　善嗣 / 組織変更 / 令7. 1. 1,令7. 1. 1,小　内 / 現存,診療所,,,,,,,,,,,,,,
1232.0,5313188,おきのメディカルクリニック,〒984－0831,仙台市若林区沖野五丁目７－６ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-352-3126,医療法人　修済会　理事長　石本　修,石本　修 / 組織変更 / 令7. 2. 1,令7. 2. 1,内　呼内　アレ　循環器内科　腫瘍内科 / 現存,診療所,,,,,,,,,,,,,,
1233.0,5313196,荒井たかはし内科・糖尿病クリニック,〒984－0036,仙台市若林区長喜城字山神４５－２ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-352-3677,高橋　広延,高橋　広延 / 新規 / 令7. 5. 1,令7. 5. 1,内　糖尿病内科 / 現存,診療所,,,,,,,,,,,,,,
1234.0,5313204,河原町メンタルクリニック,〒984－0816,仙台市若林区河原町一丁目１番５号リライアンス河原町４階４０２号室 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 3 / (医　　　　 3),022-738-7757,医療法人社団鴻志会　理事長　田邊　陽一郎,田邊　陽一郎 / 交代 / 令7. 4. 1,令7. 4. 1,精　心内 / 現存,診療所,,,,,,,,,,,,,,
1235.0,5313220,佐瀬総合診療所,〒984－0073,仙台市若林区荒町２０ / 常　勤:　　　 1 / (医　　　　 1),022-395-5215,佐瀬　友彦,佐瀬　友彦 / 新規 / 令7. 7. 1,令7. 7. 1,内　外 / 現存,診療所,,,,,,,,,,,,,,
1236.0,5410026,医療法人吉田報恩会春日療養園,〒981－1104,仙台市太白区中田　５ー５ー１ / 常　勤:　　　 3 / (医　　　　 3) / 非常勤:　　　 8 / (医　　　　 7) / (薬　　　　 1),022-241-4642,医療法人吉田報恩会　理事長　吉田　良利,吉田　卓夫 / 新規 / 令5. 9. 26,昭32. 9. 26 / 精　神,精神　　    250 / 現存,病院,,,,,,,,,,,,,,
1237.0,5410141,独立行政法人地域医療機能推進機構　仙台南病院,〒981－1103,仙台市太白区中田町字前沖　１４３ / 常　勤:　　　15 / (医　　　　15) / 非常勤:　　　16 / (医　　　　16),022-306-1711,独立行政法人　地域医療機能推進機構　理事長　山本　修一,朝倉　徹 / 移転 / 令4. 4. 1,平10. 4. 1 / 内　消　循　外　整外　ひ　小　産婦　麻　リハ　放,一般　　    199 / 現存,病院,,,,,,,,,,,,,,
1238.0,5410471,公益財団法人宮城厚生協会長町病院,〒982－0011,仙台市太白区長町　３ー７ー２６ / 常　勤:　　　12 / (医　　　　12) / 非常勤:　　　13 / (医　　　　13),022-746-5161,公益財団法人宮城厚生協会　理事長　土村　まどか,水尻　強志 / 移転 / 令5. 9. 1,平11. 9. 1 / 療養　　     90 / 内　小　循環器内科　呼吸器内科　消化器内科　リハ　糖尿病代謝内科,一般　　     45 / 現存,病院,,,,,,,,,,,,,,
1239.0,5410638,医療法人宏人会　長町クリニック,〒982－0001,仙台市太白区八本松二丁目８番２号 / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 5 / (医　　　　 5),022-247-4792,医療法人宏人会　理事長　関野　慎,武田　裕 / 移転 / 令3. 4. 1,平21. 4. 1,ひ / 現存,診療所,,,,,,,,,,,,,,
1240.0,5410711 / (5430012),仙台市生出診療所,〒982－0251,仙台市太白区茂庭二丁目８番地の１ / 常　勤:　　　 3 / (医　　　　 2) / (歯　　　　 1) / 非常勤:　　　 6 / (医　　　　 5) / (歯　　　　 1),022-281-2250,仙台市長　郡　和子,山根　由理子 / 移転 / 令4. 5. 1,昭55. 5. 1,内　小　外　眼　歯 / 現存,診療所,,,,,,,,,,,,,,
1241.0,5410760 / (5430038),仙台赤十字病院,〒982－0801,仙台市太白区八木山本町　２ー４３ー３ / 常　勤:　　　89 / (医　　　　76) / (歯　　　　 1) / (薬　　　　12) / 非常勤:　　　 6 / (医　　　　 5) / (薬　　　　 1),022-243-1111,日本赤十字社　社長　清家　篤,八重樫　伸生 / 移転 / 令6. 4. 1,昭57. 4. 1 / 内　精　神内　呼　消　循　小　外　整外　呼外　小外　皮　ひ　産　婦　眼　耳い　リハ　放　麻　形外　歯外　病理,一般　　    389 / 現存,病院,,,,,,,,,,,,,,
1242.0,5410794,村田医院,〒982－0031,仙台市太白区泉崎　２ー１４ー２０ / 常　勤:　　　 1 / (医　　　　 1),022-245-8802,村田　原庸,村田　原庸 / 新規 / 平30. 10. 1,昭57. 10. 1,胃　内　外　皮 / 現存,診療所,,,,,,,,,,,,,,
1243.0,5410950,門間医院,〒982－0001,仙台市太白区八本松　１ー４ー１７ / 常　勤:　　　 1 / (医　　　　 1),022-246-7151,門間　弘道,門間　弘道 / 交代 / 令6. 1. 31,昭63. 1. 31,内 / 現存,診療所,,,,,,,,,,,,,,
1244.0,5411024,公益財団法人仙台市医療センター茂庭台診療所,〒982－0252,仙台市太白区茂庭台　２ー１６ー１０ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 1 / (医　　　　 1),022-281-3133,公益財団法人仙台市医療センター　代表理事　中川　洋,金澤　正晴 / 新規 / 令4. 5. 1,平元. 5. 1,内　呼　循　小 / 現存,診療所,,,,,,,,,,,,,,
1245.0,5411032,長町三好耳鼻咽喉科医院,〒982－0011,仙台市太白区長町　３－２－１－１ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 2 / (医　　　　 2),022-247-5515,医療法人社団　長町三好耳鼻科　理事長　三好　豊,三好　豊 / 移転 / 令6. 11. 1,平12. 11. 1,耳い　アレ　気食 / 現存,診療所,,,,,,,,,,,,,,
1246.0,5411065,長谷川眼科医院,〒982－0011,仙台市太白区長町　１－５－６アイビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-247-5562,医療法人社団長谷川眼科医院　理事長　長谷川桂子,長谷川　桂子 / 移転 / 令5. 2. 1,平2. 2. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
1247.0,5411107,西多賀眼科医院,〒982－0034,仙台市太白区西多賀　４－７－３０ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 1 / (医　　　　 1),022-244-7160,医療法人西多賀眼科医院　理事長　針谷　春菜,針谷　春菜 / 組織変更 / 令5. 1. 1,平2. 1. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
1248.0,5411164,西中田中央内科小児科,〒981－1105,仙台市太白区西中田　５ー１２ー１２ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 4 / (医　　　　 4),022-241-1131,医療法人社団誠英会　理事長　小林誠一,畑山　秀彦 / 組織変更 / 令6. 1. 1,平3. 1. 1,内　小　呼　消　循　皮 / 現存,診療所,,,,,,,,,,,,,,
1249.0,5411172,平沢内科,〒982－0024,仙台市太白区砂押南町　１ー４７ / 常　勤:　　　 2 / (医　　　　 2),022-246-3511,医療法人平沢内科　理事長　平澤　元,平澤　元 / 組織変更 / 令6. 1. 1,平3. 1. 1 / 内科　糖尿病内科　　消　小,一般　　        / 現存,診療所,,,,,,,,,,,,,,
1250.0,5411180,小林内科医院,〒982－0023,仙台市太白区鹿野　２ー４ー１５ / 常　勤:　　　 2 / (医　　　　 2),022-248-3063,小林　正資,小林　正資 / 移転 / 令4. 1. 1,平7. 1. 1,内　小 / 現存,診療所,,,,,,,,,,,,,,
1251.0,5411271,わたなべクリニック,〒982－0012,仙台市太白区長町南　４ー１２ー２７ / 常　勤:　　　 1 / (医　　　　 1),022-247-7786,渡邉　進,渡邉　進 / 新規 / 令4. 5. 1,平4. 5. 1,内　消　胃　アレ / 現存,診療所,,,,,,,,,,,,,,
1252.0,5411321,山田医院,〒982－0803,仙台市太白区金剛沢　３－１４－３３ / 常　勤:　　　 1 / (医　　　　 1),022-245-5711,山田　和徳,山田　和徳 / 交代 / 令5. 9. 1,平5. 6. 1 / 内　産婦　リハ,一般　　      2 / 現存,診療所,,,,,,,,,,,,,,
1253.0,5411347,徳永眼科医院,〒982－0034,仙台市太白区西多賀　１－１２－４５ / 常　勤:　　　 1 / (医　　　　 1),022-244-7535,徳永　孝一,徳永　孝一 / 新規 / 令5. 9. 1,平5. 7. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
1254.0,5411370,大山医院,〒981－1105,仙台市太白区西中田　５ー２７ー６ / 常　勤:　　　 1 / (医　　　　 1),022-242-7715,大山　明,大山　明 / 新規 / 令5. 11. 1,平5. 11. 1,整外　外　皮　ひ　リハ / 現存,診療所,,,,,,,,,,,,,,
1255.0,5411388,医療法人社団渡辺内科胃腸科医院,〒982－0011,仙台市太白区長町　７ー２ー７ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-247-3105,医療法人社団渡辺内科胃腸科医院　理事長　渡邊　睦生,渡辺　睦生 / 組織変更 / 令6. 1. 1,平6. 1. 1,内　呼　消　循　小 / 現存,診療所,,,,,,,,,,,,,,
1256.0,5411412,障害者支援施設　太白ありのまま舎医務室,〒982－0252,仙台市太白区茂庭台　２ー１５ー３０ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 8 / (医　　　　 8),022-281-1200,社会福祉法人ありのまま舎　理事長　白江　浩,今野　秀彦 / 新規 / 令6. 4. 1,平6. 4. 1,内　神内　耳い　循　アレ　呼内　膠原病科 / 現存,診療所,,,,,,,,,,,,,,
1257.0,5411461,高瀬眼科医院,〒981－1107,仙台市太白区東中田　６－９－３０ / 常　勤:　　　 1 / (医　　　　 1),022-242-0102,高瀬　光一,高瀬　光一 / 新規 / 令4. 1. 1,平7. 1. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
1258.0,5411511,医療法人翠十字　杜都千愛病院,〒982－0251,仙台市太白区茂庭字人来田西８－１３ / 常　勤:　　　 8 / (医　　　　 8) / 非常勤:　　　 3 / (医　　　　 3),022-281-0033,医療法人翠十字　理事長　安ヵ川　誠,千葉　民彦 / 移転 / 令3. 8. 1,平27. 8. 1 / 療養    156 / 精神 / 精神    165 / 内　精　リハ　皮,療養　　 / 現存,病院,,,,,,,,,,,,,,
1259.0,5411578,花水こどもクリニック,〒982－0031,仙台市太白区泉崎　１－３２－１５ / 常　勤:　　　 1 / (医　　　　 1),022-743-2525,医療法人啓恵会　理事長　花水　啓,花水　啓 / 移転 / 令7. 1. 1,平13. 1. 1,小　アレ / 現存,診療所,,,,,,,,,,,,,,
1260.0,5411594,新井川内科クリニック,〒982－0031,仙台市太白区泉崎　１－２９－１５ / 常　勤:　　　 1 / (医　　　　 1),022-243-4141,新井川　勝久,新井川　勝久 / 新規 / 令5. 9. 1,平8. 4. 1,内　リウ　アレ / 現存,診療所,,,,,,,,,,,,,,
1261.0,5411602,谷整形外科クリニック,〒981－1107,仙台市太白区東中田　４－２２－２ / 常　勤:　　　 1 / (医　　　　 1),022-242-3322,医療法人社団谷整形外科クリニック　理事長　谷正太郎,谷　正太郎 / 組織変更 / 令5. 9. 1,平8. 7. 1,整外　外　リハ / 現存,診療所,,,,,,,,,,,,,,
1262.0,5411628,松本小児科,〒982－0011,仙台市太白区長町４－７－２３　エルピノ１Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-246-2525,松本　文子,松本　文子 / 移転 / 令3. 11. 11,平27. 11. 11,小 / 現存,診療所,,,,,,,,,,,,,,
1263.0,5411644,佐藤ひでつぐ整形外科,〒982－0011,仙台市太白区長町　８ー１ー１ / 常　勤:　　　 1 / (医　　　　 1),022-249-7202,佐藤　秀嗣,佐藤　秀嗣 / 新規 / 令5. 10. 1,平8. 10. 1,整外　リウ　リハ / 現存,診療所,,,,,,,,,,,,,,
1264.0,5411651,すけの医院,〒982－0826,仙台市太白区三神峯　２ー２ー３ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-244-0546,医療法人社団三神峯クリニック　理事長　助野忠義,助野　忠義 / 組織変更 / 令6. 1. 1,平9. 1. 1,呼吸器内科　外　循　麻 / 現存,診療所,,,,,,,,,,,,,,
1265.0,5411669,中田内科胃腸科医院,〒981－1104,仙台市太白区中田　４ー１６ー３ / 常　勤:　　　 1 / (医　　　　 1),022-306-1511,佐藤　弘房,佐藤　弘房 / 新規 / 令6. 1. 1,平9. 1. 1,内　胃　小 / 現存,診療所,,,,,,,,,,,,,,
1266.0,5411685,よしだ耳鼻咽喉科クリニック,〒981－1106,仙台市太白区柳生　１ー１２ー３ / 常　勤:　　　 1 / (医　　　　 1),022-306-1077,吉田　真次,吉田　真次 / 新規 / 令6. 5. 1,平9. 5. 1,耳い / 現存,診療所,,,,,,,,,,,,,,
1267.0,5411693,中目眼科,〒981－1106,仙台市太白区柳生　４ー１０ー１１ / 常　勤:　　　 1 / (医　　　　 1),022-306-6772,医療法人中目医院　理事長　中目　義則,中目　義則 / 新規 / 令6. 10. 1,平9. 10. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
1268.0,5411776,みなみ仙台皮膚科クリニック,〒981－1105,仙台市太白区西中田３ー２２ー８ / 常　勤:　　　 1 / (医　　　　 1),022-242-6333,医療法人　啓医会　理事長　只木　行啓,只木　行啓 / 移転 / 令7. 5. 1,平13. 5. 1,皮 / 現存,診療所,,,,,,,,,,,,,,
1269.0,5411834,一般財団法人広南会広南病院,〒982－0012,仙台市太白区長町南　４－２０－１ / 常　勤:　　　26 / (医　　　　26) / 非常勤:　　 142 / (医　　　 141) / (薬　　　　 1),022-248-2131,一般財団法人広南会　理事長　藤原　悟,中里　信和 / その他 / 令4. 10. 1,平10. 10. 1 / 内　脳内　脳外　眼　放　麻　リハ,一般　　    209 / 現存,病院,,,,,,,,,,,,,,
1270.0,5411842,浅沼整形外科,〒982－0011,仙台市太白区長町　４－７－１２ / 常　勤:　　　 3 / (医　　　　 3) / 非常勤:　　　 3 / (医　　　　 3),022-247-7533,医療法人太長会　理事長　桑原　功行,桑原　功行 / 組織変更 / 令5. 1. 1,平11. 1. 1,整外　リハ / 現存,診療所,,,,,,,,,,,,,,
1271.0,5411859,ないとうクリニック,〒982－0252,仙台市太白区茂庭台３－３０－３０ / 常　勤:　　　 6 / (医　　　　 6) / 非常勤:　　　10 / (医　　　　10),022-281-5490,医療法人　社団　静実会　理事長　内藤　久実子,二井谷　友公 / 移転 / 令2. 4. 1,平26. 4. 1,内　小　リハ / 現存,診療所,,,,,,,,,,,,,,
1272.0,5411875,ひご整形外科クリニック,〒982－0011,仙台市太白区長町　１－９－１０ / 常　勤:　　　 1 / (医　　　　 1),022-308-3777,医療法人樹久会ひご整形外科クリニック　理事長　肥後　直彦,肥後　直彦 / 組織変更 / 令5. 1. 1,平11. 1. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,,,,
1273.0,5411966,柳生吉田こどもクリニック,〒981－1106,仙台市太白区柳生字田中　８ー８ / 常　勤:　　　 2 / (医　　　　 2),022-306-0133,医療法人社団柳生吉田こどもクリニック　理事長　吉田眞,吉田　玲子 / 組織変更 / 令6. 1. 1,平12. 1. 1,小 / 現存,診療所,,,,,,,,,,,,,,
1274.0,5411974,みうら医院,〒981－1107,仙台市太白区東中田　２－２７－２６ / 常　勤:　　　 2 / (医　　　　 2),022-241-4161,医療法人社団千翔会　理事長　三浦千司,三浦　千司 / 組織変更 / 令6. 1. 1,平12. 1. 1,外　内　整外 / 現存,診療所,,,,,,,,,,,,,,
1275.0,5412014,ユキクリニック,〒982－0011,仙台市太白区長町　７－１９－２６リーブスビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-304-5222,目黒　由紀,目黒　由紀 / 新規 / 令6. 6. 1,平12. 6. 1,内　呼　循 / 現存,診療所,,,,,,,,,,,,,,
1276.0,5412022,富沢南とだクリニック,〒982－0036,仙台市太白区富沢南　１－１４－３ / 常　勤:　　　 1 / (医　　　　 1),022-243-7288,戸田　守彦,戸田　守彦 / 新規 / 令6. 7. 1,平12. 7. 1,胃腸消化器内科　肛門内科　内　外 / 現存,診療所,,,,,,,,,,,,,,
1277.0,5412063,河野医院,〒982－0215,仙台市太白区旗立　２ー４ー１８ / 常　勤:　　　 1 / (医　　　　 1),022-307-0271,医療法人社団　河野医院　理事長　河野　道夫,河野　道夫 / 組織変更 / 令7. 1. 1,平13. 1. 1,内　外　皮　こう / 現存,診療所,,,,,,,,,,,,,,
1278.0,5412071,菊地内科クリニック,〒981－1107,仙台市太白区東中田　１－１８－３０ / 常　勤:　　　 2 / (医　　　　 2),022-306-1010,医療法人社団　菊地内科クリニック　理事長　菊地　翼,菊地　翼 / 組織変更 / 令7. 1. 1,平13. 1. 1,内　呼　消　循　アレ / 現存,診療所,,,,,,,,,,,,,,
1279.0,5412089,さとう小児科内科,〒982－0805,仙台市太白区鈎取本町一丁目５番５号 / 常　勤:　　　 1 / (医　　　　 1),022-245-8434,医療法人　尚圭フェニックス　理事長　佐藤　圭子,佐藤　光 / 組織変更 / 令7. 1. 1,平13. 1. 1,内　小 / 現存,診療所,,,,,,,,,,,,,,
1280.0,5412113,かさい内科クリニック,〒982－0036,仙台市太白区富沢南１ー２５ー１ / 常　勤:　　　 1 / (医　　　　 1),022-746-5885,笠井　豊,笠井　豊 / 新規 / 令7. 5. 1,平13. 5. 1,内　循　小　呼　リハ　消 / 現存,診療所,,,,,,,,,,,,,,
1281.0,5412196,かめやま整形外科リハビリテーションクリニック,〒982－0036,仙台市太白区富沢南　１－２３－７ / 常　勤:　　　 1 / (医　　　　 1),022-304-0765,亀山　順一,亀山　順一 / 新規 / 令2. 2. 1,平14. 2. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,,,,
1282.0,5412204,あいクリニック,〒982－0011,仙台市太白区長町５丁目９－６ / 常　勤:　　　 1 / (医　　　　 1),022-304-0929,伊藤　晋,伊藤　晋 / 移転 / 令6. 8. 1,平24. 8. 1,ひ　内 / 現存,診療所,,,,,,,,,,,,,,
